round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
511,400,13,13,32,7,0,5,0,118.9,0.05
512,17,2,2,5,2,0,1,1,-28.7,0.05
513,400,22,22,46,19,0,17,0,262.5,0.05
514,183,20,20,42,14,0,11,1,172.7,0.05
515,118,4,4,11,12,0,20,1,-50.1,0.05
516,18,1,1,5,2,0,5,1,-42.2,0.05
517,21,0,0,9,3,0,2,1,-34.7,0.05
518,400,25,25,58,28,0,21,0,290.4,0.05
519,95,0,0,4,12,0,34,1,-133.5,0.05
520,18,1,1,7,2,0,2,1,-32.4,0.05
521,17,2,2,8,2,0,3,1,-28.2,0.05
522,399,31,31,69,41,0,32,1,342.3,0.05
523,31,5,5,10,3,0,5,1,-6.8,0.05
524,116,14,14,32,7,0,4,1,107.9,0.05
525,296,4,4,10,16,0,13,1,-44.7,0.05
526,87,3,3,8,3,0,8,1,-30.2,0.05
527,44,4,4,14,4,0,5,1,-6.7,0.05
528,49,4,4,10,4,0,5,1,-14.9,0.05
529,21,0,0,10,3,0,3,1,-37.7,0.05
530,20,2,2,5,2,0,4,1,-35.7,0.05
531,17,0,0,6,2,0,4,1,-45.7,0.05
532,400,1,1,1,18,0,10,0,-40.9,0.05
533,27,2,2,9,3,0,2,1,-17.8,0.05
534,147,2,2,11,9,0,5,1,-33.3,0.05
535,400,16,16,46,45,0,11,0,240.7,0.05
536,86,12,12,31,7,0,6,1,86.6,0.05
537,358,4,4,11,14,0,7,1,-24.1,0.05
538,400,4,4,13,19,0,12,0,6.5,0.05
539,66,5,5,18,7,0,7,1,12.7,0.05
540,28,1,1,11,4,0,2,1,-17.9,0.05
541,400,8,8,37,52,0,16,0,184.1,0.05
542,22,0,0,5,3,0,6,1,-53.6,0.05
543,13,0,0,4,2,0,5,1,-48.4,0.05
544,228,5,5,22,28,0,12,1,31.5,0.05
545,400,4,4,8,44,0,23,0,100.9,0.05
546,32,2,2,14,4,0,2,1,-2.1,0.05
547,29,3,3,12,4,0,4,1,-2.1,0.05
548,63,1,1,7,9,0,12,1,-49.8,0.05
549,276,4,4,10,32,0,93,1,-203.8,0.05
550,400,9,9,26,19,0,14,0,98.9,0.05
551,400,11,11,29,40,0,17,0,126.3,0.05
552,100,2,2,13,14,0,11,1,-11.2,0.05
553,240,16,16,47,27,0,13,1,198.9,0.05
554,25,2,2,8,3,0,7,1,-35.3,0.05
555,400,11,11,50,47,0,31,0,285.1,0.05
556,221,14,14,51,30,0,25,1,156.8,0.05
557,20,1,1,10,3,0,3,1,-21.2,0.05
558,78,0,0,2,10,0,2,1,-47.5,0.05
559,27,2,2,8,4,0,7,1,-34.1,0.05
560,5,0,0,2,1,0,2,1,-61.5,0.05
561,283,10,10,30,31,0,20,1,114.9,0.05
562,367,10,10,51,43,0,18,1,239.2,0.05
563,5,0,0,4,1,0,2,1,-60.5,0.05
564,21,1,1,7,3,0,6,1,-39.0,0.05
565,259,15,15,57,31,0,20,1,200.2,0.05
566,374,27,27,81,45,0,31,1,351.8,0.05
567,78,0,0,3,10,0,3,1,-49.6,0.05
568,44,6,6,16,5,0,6,1,15.9,0.05
569,33,3,3,16,4,0,7,1,-16.3,0.05
570,400,27,27,69,44,0,30,0,312.1,0.05
571,400,33,33,93,48,0,33,0,493.1,0.05
572,130,13,13,52,16,0,26,1,117.2,0.05
573,46,3,3,16,6,0,11,1,-5.3,0.05
574,5,0,0,3,1,0,3,1,-63.0,0.05
575,237,18,18,49,29,0,10,1,240.0,0.05
576,5,0,0,3,1,0,2,1,-61.0,0.05
577,112,14,14,31,11,0,6,1,126.4,0.05
578,73,13,13,32,8,0,4,1,107.9,0.05
579,400,31,31,70,43,0,17,0,395.4,0.05
580,390,43,43,110,38,0,16,1,571.8,0.05
581,23,1,1,8,3,0,2,1,-23.1,0.05
582,5,0,0,3,1,0,2,1,-61.5,0.05
583,33,2,2,10,4,0,2,1,-6.1,0.05
584,179,25,25,67,19,0,15,1,247.3,0.05
585,55,6,6,22,6,0,3,1,44.6,0.05
586,400,31,31,72,44,0,14,0,424.1,0.05
587,400,43,43,99,47,0,18,0,547.5,0.05
588,155,16,16,48,18,0,16,1,164.3,0.05
589,45,4,4,18,5,0,1,1,25.6,0.05
590,20,0,0,10,3,0,6,1,-41.7,0.05
591,49,3,3,21,6,0,6,1,9.9,0.05
592,157,14,14,54,20,0,6,1,184.2,0.05
593,77,6,6,17,9,0,9,1,32.3,0.05
594,127,7,7,24,16,0,10,1,35.2,0.05
595,26,2,2,14,3,0,7,1,-26.3,0.05
596,26,2,2,8,3,0,4,1,-27.6,0.05
597,83,10,10,36,10,0,8,1,106.8,0.05
598,167,17,17,53,18,0,12,1,202.1,0.05
599,109,11,11,35,9,0,1,1,123.2,0.05
600,35,2,2,13,4,0,2,1,-6.3,0.05
601,307,35,35,85,28,0,15,1,368.9,0.05
602,134,15,15,57,16,0,20,1,151.4,0.05
603,154,19,19,48,13,0,3,1,217.5,0.05
604,99,9,9,34,10,0,4,1,91.6,0.05
605,23,1,1,9,3,0,4,1,-31.2,0.05
606,54,5,5,19,6,0,5,1,24.1,0.05
607,102,13,13,33,10,0,3,1,124.9,0.05
608,12,0,0,3,2,0,1,1,-43.0,0.05
609,20,0,0,8,3,0,1,1,-35.6,0.05
610,81,8,8,28,9,0,8,1,62.1,0.05
611,400,30,30,79,35,0,7,0,373.5,0.05
612,77,11,11,24,8,0,2,1,89.8,0.05
613,250,11,11,38,29,0,10,1,151.1,0.05
614,7,0,0,2,1,0,0,1,-40.7,0.05
615,74,5,5,18,10,0,12,1,17.0,0.05
616,400,39,39,94,48,0,16,0,552.8,0.05
617,31,3,3,12,3,0,2,1,-9.3,0.05
618,74,8,8,26,7,0,3,1,64.3,0.05
619,160,15,15,53,15,0,6,1,204.2,0.05
620,13,0,0,3,2,0,3,1,-49.4,0.05
621,73,4,4,23,8,0,7,1,16.7,0.05
622,39,4,4,19,4,0,1,1,13.3,0.05
623,98,13,13,39,9,0,6,1,115.9,0.05
624,27,2,2,7,2,0,2,1,-26.3,0.05
625,32,4,4,16,3,0,3,1,-5.3,0.05
626,15,1,1,7,2,0,5,1,-41.5,0.05
627,37,3,3,17,4,0,3,1,-1.2,0.05
628,47,5,5,13,4,0,0,1,24.8,0.05
629,400,15,15,42,33,0,17,0,164.7,0.05
630,374,43,43,110,32,0,15,1,546.6,0.05
631,95,11,11,37,8,0,8,1,81.6,0.05
632,124,12,12,28,11,0,13,1,57.4,0.05
633,47,6,6,13,4,0,5,1,10.1,0.05
634,44,1,1,5,4,0,4,1,-37.2,0.05
635,400,33,33,91,37,0,17,0,478.9,0.05
636,34,2,2,7,4,0,2,1,-8.3,0.05
637,57,2,2,7,8,0,6,1,-30.9,0.05
638,362,40,40,113,35,0,13,1,504.3,0.05
639,26,3,3,8,3,0,3,1,-18.1,0.05
640,356,27,27,75,36,0,24,1,331.9,0.05
641,27,2,2,7,3,0,1,1,-17.5,0.05
642,35,3,3,14,4,0,3,1,-3.2,0.05
643,48,8,8,22,6,0,0,1,61.4,0.05
644,17,1,1,8,2,0,2,1,-33.0,0.05
645,276,22,22,63,29,0,8,1,320.5,0.05
646,113,14,14,40,15,0,18,1,115.9,0.05
647,111,6,6,26,13,0,6,1,79.3,0.05
648,58,1,1,9,7,0,12,1,-37.3,0.05
649,225,21,21,67,25,0,18,1,231.7,0.05
650,66,4,4,14,8,0,11,1,10.7,0.05
651,400,19,19,54,45,0,5,0,365.9,0.05
652,206,23,23,62,19,0,12,1,250.1,0.05
653,75,10,10,25,7,0,0,1,86.6,0.05
654,60,9,9,21,6,0,4,1,55.3,0.05
655,400,25,25,58,41,0,13,0,326.1,0.05
656,41,5,5,16,5,0,2,1,29.0,0.05
657,41,5,5,18,5,0,2,1,24.0,0.05
658,49,3,3,17,7,0,5,1,20.4,0.05
659,232,33,33,76,21,0,12,1,337.9,0.05
660,23,2,2,8,3,0,4,1,-26.7,0.05
661,158,21,21,53,15,0,8,1,221.1,0.05
662,153,18,18,47,14,0,9,1,173.7,0.05
663,399,28,28,69,39,0,15,1,301.7,0.05
664,37,3,3,11,4,0,9,1,-23.0,0.05
665,20,0,0,6,3,0,3,1,-34.7,0.05
666,144,18,18,69,16,0,13,1,209.4,0.05
667,304,27,27,71,31,0,18,1,307.1,0.05
668,125,15,15,48,10,0,9,1,147.6,0.05
669,17,1,1,6,2,0,2,1,-29.2,0.05
670,43,3,3,12,5,0,2,1,-2.5,0.05
671,326,31,31,73,22,0,15,1,341.4,0.05
672,400,40,40,91,39,0,8,0,552.3,0.05
673,92,10,10,21,10,0,15,1,35.8,0.05
674,400,44,44,103,39,0,13,0,619.4,0.05
675,148,10,10,38,18,0,10,1,108.2,0.05
676,5,0,0,3,1,0,2,1,-61.5,0.05
677,65,8,8,21,6,0,6,1,39.9,0.05
678,17,2,2,8,2,0,1,1,-26.2,0.05
679,17,1,1,9,2,0,4,1,-36.1,0.05
680,19,2,2,9,2,0,4,1,-32.1,0.05
681,218,24,24,61,14,0,8,1,249.2,0.05
682,38,3,3,14,4,0,7,1,-11.7,0.05
683,16,1,1,3,2,0,2,1,-39.5,0.05
684,27,2,2,11,3,0,6,1,-26.0,0.05
685,400,15,15,42,44,0,16,0,187.0,0.05
686,264,29,29,71,28,0,14,1,317.9,0.05
687,400,35,35,83,42,0,27,0,484.0,0.05
688,32,2,2,4,3,0,3,1,-28.6,0.05
689,75,6,6,22,8,0,11,1,36.8,0.05
690,40,8,8,19,6,0,3,1,43.6,0.05
691,400,43,43,109,43,0,22,0,571.6,0.05
692,171,24,24,66,15,0,17,1,229.6,0.05
693,30,1,1,8,4,0,2,1,-28.7,0.05
694,34,2,2,11,4,0,3,1,-22.8,0.05
695,235,29,29,64,24,0,6,1,322.5,0.05
696,111,17,17,48,10,0,2,1,178.0,0.05
697,20,1,1,7,2,0,4,1,-38.0,0.05
698,141,19,19,45,13,0,7,1,186.8,0.05
699,142,15,15,40,11,0,10,1,129.7,0.05
700,102,7,7,27,9,0,3,1,74.7,0.05
701,13,0,0,4,2,0,4,1,-49.0,0.05
702,400,29,29,70,31,0,20,0,320.9,0.05
703,51,5,5,15,6,0,13,1,-0.1,0.05
704,103,17,17,42,12,0,4,1,165.3,0.05
705,400,35,35,93,39,0,24,0,487.5,0.05
706,400,45,45,98,42,0,10,0,623.0,0.05
707,314,23,23,69,34,0,14,1,286.0,0.05
708,161,21,21,58,14,0,3,1,235.7,0.05
709,400,29,29,66,36,0,11,0,429.8,0.05
710,64,6,6,24,8,0,8,1,30.6,0.05
711,6,0,0,2,1,0,1,1,-50.0,0.05
712,27,2,2,9,4,0,4,1,-27.2,0.05
713,70,5,5,19,9,0,3,1,39.6,0.05
714,20,0,0,7,3,0,3,1,-39.9,0.05
715,400,44,44,105,38,0,12,0,601.1,0.05
716,69,5,5,15,9,0,6,1,12.9,0.05
717,27,2,2,10,4,0,3,1,-12.0,0.05
718,5,0,0,4,1,0,2,1,-60.5,0.05
719,289,28,28,80,32,0,11,1,354.6,0.05
720,278,34,34,77,30,0,10,1,393.1,0.05
721,264,29,29,68,29,0,25,1,297.6,0.05
722,400,39,39,101,44,0,13,0,591.8,0.05
723,400,38,38,96,44,0,14,0,551.9,0.05
724,184,29,29,66,17,0,10,1,287.8,0.05
725,400,44,44,105,44,0,21,0,613.3,0.05
726,5,0,0,1,1,0,3,1,-55.5,0.05
727,13,0,0,4,2,0,5,1,-52.4,0.05
728,400,36,36,97,49,0,15,0,534.3,0.05
729,117,9,9,43,15,0,13,1,124.3,0.05
730,76,11,11,36,9,0,7,1,90.2,0.05
731,45,7,7,18,4,0,7,1,15.4,0.05
732,103,3,3,14,12,0,6,1,-13.1,0.05
733,218,27,27,79,24,0,8,1,346.7,0.05
734,5,0,0,3,1,0,3,1,-53.5,0.05
735,16,1,1,6,2,0,1,1,-29.4,0.05
736,26,3,3,12,3,0,3,1,-14.1,0.05
737,15,2,2,5,2,0,4,1,-35.0,0.05
738,63,6,6,19,8,0,3,1,45.2,0.05
739,27,1,1,10,4,0,8,1,-33.2,0.05
740,13,0,1,3,2,0,2,1,-37.0,0.05
741,35,5,5,14,5,0,4,1,11.2,0.05
742,153,20,20,52,16,0,7,1,222.2,0.05
743,21,0,0,8,3,0,4,1,-40.1,0.05
744,69,9,9,27,6,0,4,1,70.1,0.05
745,62,8,8,23,6,0,8,1,43.2,0.05
746,136,5,5,25,8,0,11,1,26.5,0.05
747,400,22,22,59,42,0,10,0,302.6,0.05
748,97,12,12,40,10,0,9,1,115.3,0.05
749,267,30,30,84,27,0,9,1,392.9,0.05
750,52,4,4,17,5,0,3,1,20.0,0.05
751,190,25,25,65,15,0,12,1,263.4,0.05
752,49,9,9,23,5,0,8,1,37.8,0.05
753,223,31,31,78,23,0,15,1,324.6,0.05
754,7,0,0,3,1,0,2,1,-45.1,0.05
755,13,0,0,4,2,0,3,1,-48.9,0.05
756,308,33,33,85,27,0,14,1,382.0,0.05
757,15,1,1,7,2,0,3,1,-34.6,0.05
758,400,39,39,98,40,0,14,0,520.8,0.05
759,14,0,0,4,2,0,5,1,-52.0,0.05
760,17,2,2,8,2,0,2,1,-29.7,0.05
761,27,2,2,10,3,0,5,1,-25.4,0.05
762,30,4,4,13,3,0,2,1,-4.1,0.05
763,195,10,10,34,9,0,11,1,66.3,0.05
764,194,13,13,35,14,0,8,1,119.3,0.05
765,25,2,2,8,3,0,5,1,-28.2,0.05
766,17,2,2,7,2,0,1,1,-25.9,0.05
767,25,2,2,10,3,0,6,1,-28.1,0.05
768,7,0,0,4,1,0,1,1,-45.6,0.05
769,8,0,0,2,1,0,3,1,-49.6,0.05
770,15,1,1,5,2,0,5,1,-44.0,0.05
771,60,8,8,18,5,0,6,1,30.1,0.05
772,84,2,2,12,3,0,7,1,-42.2,0.05
773,34,2,2,8,2,0,1,1,-26.7,0.05
774,32,0,0,2,1,0,0,1,-42.9,0.05
775,393,22,22,48,22,0,23,1,161.6,0.05
776,17,1,1,5,2,0,5,1,-39.6,0.05
777,13,0,0,3,2,0,3,1,-50.4,0.05
778,91,8,8,23,10,0,11,1,58.4,0.05
779,152,12,12,36,14,0,11,1,120.4,0.05
780,111,11,11,45,12,0,6,1,146.4,0.05
781,272,5,5,23,30,0,8,1,54.8,0.05
782,17,1,1,7,2,0,3,1,-37.0,0.05
783,400,28,28,71,33,0,13,0,344.6,0.05
784,324,28,28,78,38,0,8,1,356.6,0.05
785,16,1,1,4,2,0,2,1,-38.5,0.05
786,15,1,1,7,2,0,5,1,-43.0,0.05
787,13,0,0,7,2,0,1,1,-38.3,0.05
788,165,18,18,46,20,0,15,1,176.4,0.05
789,273,14,14,42,36,0,8,1,197.5,0.05
790,8,0,0,2,1,0,1,1,-44.2,0.05
791,219,22,22,69,27,0,20,1,242.8,0.05
792,67,2,2,13,8,0,6,1,-1.5,0.05
793,61,7,7,24,8,0,8,1,46.7,0.05
794,13,0,0,3,2,0,4,1,-50.0,0.05
795,21,0,0,9,3,0,8,1,-52.4,0.05
796,191,20,20,52,18,0,7,1,236.9,0.05
797,164,16,16,57,15,0,13,1,182.2,0.05
798,17,1,1,7,2,0,3,1,-37.0,0.05
799,96,12,12,39,10,0,1,1,135.4,0.05
800,15,1,1,5,2,0,1,1,-34.0,0.05
801,76,2,2,13,8,0,0,1,14.9,0.05
802,36,3,3,18,5,0,7,1,7.2,0.05
803,86,10,10,29,11,0,11,1,80.7,0.05
804,107,10,10,40,13,0,4,1,142.7,0.05
805,24,1,1,7,3,0,5,1,-34.1,0.05
806,32,2,2,13,4,0,2,1,-5.8,0.05
807,38,3,3,15,4,0,2,1,3.4,0.05
808,195,22,22,67,24,0,17,1,279.2,0.05
809,96,3,3,10,11,0,1,1,7.4,0.05
810,54,2,2,15,7,0,3,1,8.9,0.05
811,199,27,27,69,18,0,12,1,289.3,0.05
812,108,15,15,37,9,0,4,1,136.8,0.05
813,141,20,20,58,13,0,10,1,201.3,0.05
814,36,5,5,19,4,0,5,1,5.2,0.05
815,15,0,0,5,2,0,2,1,-44.1,0.05
816,400,19,19,49,45,0,17,0,212.5,0.05
817,30,4,4,10,3,0,1,1,-2.7,0.05
818,18,3,3,7,2,0,5,1,-33.5,0.05
819,52,7,7,16,5,0,10,1,10.1,0.05
820,17,1,1,8,2,0,4,1,-37.2,0.05
821,21,1,1,3,2,0,7,1,-50.5,0.05
822,7,0,0,3,1,0,0,1,-39.7,0.05
823,219,2,2,17,22,0,13,1,-18.0,0.05
824,346,16,16,45,37,0,17,1,156.9,0.05
825,26,1,1,10,3,0,5,1,-30.3,0.05
826,302,23,23,63,35,0,41,1,227.4,0.05
827,19,1,1,8,2,0,0,1,-24.3,0.05
828,33,1,1,2,4,0,1,1,-29.5,0.05
829,35,1,1,3,4,0,2,1,-37.3,0.05
830,354,22,22,74,39,0,11,1,335.3,0.05
831,13,0,0,3,2,0,4,1,-47.7,0.05
832,21,0,0,6,3,0,2,1,-34.2,0.05
833,166,12,12,40,18,0,5,1,166.9,0.05
834,5,0,0,2,1,0,1,1,-49.0,0.05
835,400,36,36,79,47,0,23,0,503.4,0.05
836,93,11,11,32,9,0,6,1,100.4,0.05
837,113,16,16,41,13,0,11,1,136.4,0.05
838,97,10,10,31,11,0,6,1,95.8,0.05
839,147,8,8,31,19,0,6,1,86.8,0.05
840,13,0,0,4,2,0,2,1,-47.0,0.05
841,168,26,26,69,17,0,4,1,288.4,0.05
842,51,5,5,21,6,0,5,1,27.7,0.05
843,62,3,3,14,7,0,3,1,9.6,0.05
844,5,0,0,4,1,0,2,1,-60.0,0.05
845,37,3,3,10,4,0,4,1,-11.9,0.05
846,124,18,18,51,12,0,9,1,169.6,0.05
847,400,28,28,78,38,0,19,0,414.3,0.05
848,31,3,3,14,3,0,4,1,-13.6,0.05
849,400,40,40,95,37,0,14,0,538.4,0.05
850,15,2,2,6,2,0,4,1,-34.1,0.05
851,142,15,15,55,15,0,8,1,177.7,0.05
852,95,10,10,39,12,0,15,1,81.4,0.05
853,5,0,0,4,1,0,2,1,-61.0,0.05
854,16,1,1,7,2,0,4,1,-36.6,0.05
855,43,0,0,9,4,0,5,1,-38.8,0.05
856,14,0,0,3,2,0,6,1,-57.5,0.05
857,13,0,0,5,2,0,5,1,-51.0,0.05
858,130,12,12,44,14,0,8,1,144.1,0.05
859,64,10,10,26,6,0,1,1,76.5,0.05
860,82,6,6,20,7,0,5,1,44.9,0.05
861,17,1,1,6,2,0,3,1,-35.0,0.05
862,134,16,16,46,12,0,2,1,176.1,0.05
863,15,2,2,7,2,0,4,1,-32.8,0.05
864,38,0,0,1,5,0,13,1,-80.3,0.05
865,389,38,38,89,39,0,37,1,432.6,0.05
866,85,7,7,29,9,0,3,1,81.2,0.05
867,16,2,2,5,2,0,6,1,-41.1,0.05
868,5,0,0,2,1,0,1,1,-48.0,0.05
869,400,31,31,77,29,0,9,0,385.0,0.05
870,15,1,1,5,2,0,0,1,-28.0,0.05
871,203,25,25,68,19,0,13,1,276.0,0.05
872,5,0,0,3,1,0,3,1,-63.5,0.05
873,17,1,1,6,2,0,4,1,-37.5,0.05
874,196,21,21,65,16,0,4,1,272.7,0.05
875,51,5,5,17,5,0,8,1,12.1,0.05
876,13,0,0,3,2,0,4,1,-49.9,0.05
877,81,9,9,24,7,0,11,1,42.9,0.05
878,400,32,32,92,38,0,14,0,471.3,0.05
879,400,32,32,77,39,0,9,0,440.0,0.05
880,16,1,1,4,2,0,5,1,-43.5,0.05
881,20,0,0,7,3,0,4,1,-43.1,0.05
882,400,40,40,89,42,0,5,0,621.6,0.05
883,65,9,9,30,7,0,7,1,61.5,0.05
884,13,0,0,5,2,0,4,1,-48.5,0.05
885,52,5,5,15,6,0,7,1,12.2,0.05
886,78,2,2,17,9,0,7,1,-19.4,0.05
887,13,0,0,4,2,0,4,1,-49.5,0.05
888,14,0,0,4,2,0,4,1,-46.3,0.05
889,17,3,3,8,2,0,4,1,-25.5,0.05
890,53,5,5,19,5,0,0,1,40.1,0.05
891,84,10,10,30,9,0,7,1,85.9,0.05
892,400,38,38,96,39,0,8,0,569.1,0.05
893,200,15,15,46,23,0,13,1,202.2,0.05
894,16,1,1,7,2,0,5,1,-42.5,0.05
895,91,11,11,41,9,0,4,1,115.9,0.05
896,225,28,28,72,23,0,13,1,323.8,0.05
897,17,2,2,8,2,0,5,1,-35.7,0.05
898,91,10,10,28,7,0,3,1,78.0,0.05
899,400,34,34,77,35,0,5,0,422.4,0.05
900,13,0,0,4,2,0,5,1,-53.0,0.05
901,17,1,1,7,2,0,3,1,-32.8,0.05
902,53,8,8,16,5,0,2,1,38.0,0.05
903,400,15,15,43,47,0,8,0,238.5,0.05
904,43,5,5,10,6,0,6,1,2.2,0.05
905,35,4,4,12,4,0,5,1,-6.3,0.05
906,272,26,26,69,29,0,21,1,287.3,0.05
907,17,2,2,9,2,0,5,1,-34.7,0.05
908,17,3,3,8,2,0,5,1,-30.5,0.05
909,400,9,9,37,26,0,12,0,115.9,0.05
910,35,3,3,12,3,0,2,1,-5.5,0.05
911,18,2,2,7,2,0,2,1,-27.3,0.05
912,290,11,11,27,33,0,6,1,79.6,0.05
913,26,1,1,10,3,0,3,1,-26.5,0.05
914,23,2,2,6,3,0,2,1,-22.5,0.05
915,22,1,1,9,3,0,8,1,-40.0,0.05
916,28,1,1,8,4,0,6,1,-39.1,0.05
917,44,6,6,16,4,0,3,1,15.6,0.05
918,115,14,14,40,13,0,4,1,147.7,0.05
919,5,0,0,2,1,0,2,1,-52.5,0.05
920,400,42,42,113,43,0,16,0,626.8,0.05
921,189,18,18,60,19,0,20,1,180.6,0.05
922,16,1,1,7,2,0,5,1,-40.1,0.05
923,132,12,12,47,15,0,9,1,137.5,0.05
924,16,1,1,6,2,0,5,1,-41.0,0.05
925,21,1,1,11,3,0,6,1,-32.0,0.05
926,131,7,7,39,14,0,15,1,91.1,0.05
927,149,20,20,45,15,0,12,1,162.0,0.05
928,230,29,29,55,24,0,7,1,323.0,0.05
929,15,2,2,7,2,0,0,1,-22.1,0.05
930,13,0,0,4,2,0,4,1,-49.4,0.05
931,23,2,2,8,3,0,3,1,-20.2,0.05
932,103,10,10,32,11,0,4,1,111.0,0.05
933,64,6,6,28,8,0,8,1,44.3,0.05
934,41,6,6,13,5,0,5,1,9.6,0.05
935,85,5,5,20,11,0,23,1,-14.4,0.05
936,20,1,1,8,3,0,5,1,-34.5,0.05
937,50,2,2,17,7,0,5,1,9.7,0.05
938,5,0,0,1,1,0,2,1,-53.5,0.05
939,400,33,34,81,28,0,18,0,417.7,0.05
940,29,1,1,15,4,0,5,1,-22.8,0.05
941,13,0,0,3,2,0,4,1,-49.9,0.05
942,23,1,1,5,3,0,6,1,-38.9,0.05
943,17,2,2,7,2,0,5,1,-36.3,0.05
944,14,0,0,2,2,0,1,1,-42.3,0.05
945,400,27,27,65,40,0,9,0,367.4,0.05
946,29,2,2,11,3,0,6,1,-20.2,0.05
947,17,1,1,4,2,0,3,1,-36.2,0.05
948,127,10,10,31,10,0,3,1,96.1,0.05
949,226,22,22,71,27,0,14,1,273.4,0.05
950,84,8,8,32,11,0,3,1,89.9,0.05
951,13,0,0,4,2,0,4,1,-52.0,0.05
952,13,0,0,3,2,0,4,1,-50.0,0.05
953,5,0,0,2,1,0,0,1,-59.0,0.05
954,64,10,10,27,7,0,4,1,68.7,0.05
955,229,33,33,79,20,0,14,1,343.5,0.05
956,13,0,0,4,2,0,4,1,-49.5,0.05
957,254,27,27,72,20,0,6,1,323.2,0.05
958,137,17,17,43,12,0,0,1,178.9,0.05
959,400,47,47,105,43,0,15,0,680.7,0.05
960,20,1,1,6,3,0,5,1,-36.0,0.05
961,120,13,13,50,13,0,5,1,166.4,0.05
962,33,1,1,12,4,0,5,1,-12.2,0.05
963,41,3,3,12,6,0,5,1,6.7,0.05
964,13,0,0,4,2,0,1,1,-40.3,0.05
965,14,0,0,3,2,0,1,1,-40.8,0.05
966,30,2,2,8,4,0,1,1,-11.4,0.05
967,56,6,6,21,7,0,1,1,50.2,0.05
968,7,0,0,2,1,0,2,1,-47.1,0.05
969,32,3,3,8,4,0,2,1,-11.7,0.05
970,124,17,17,48,12,0,10,1,153.9,0.05
971,400,35,35,79,31,0,4,0,459.6,0.05
972,14,0,0,6,2,0,3,1,-40.7,0.05
973,27,3,3,7,3,0,0,1,-6.8,0.05
974,121,15,15,57,15,0,9,1,185.7,0.05
975,400,39,39,108,43,0,26,0,574.4,0.05
976,13,0,0,3,2,0,4,1,-50.0,0.05
977,235,19,19,76,25,0,11,1,291.4,0.05
978,321,28,28,78,35,0,18,1,368.7,0.05
979,147,7,7,30,18,0,7,1,90.1,0.05
980,15,1,1,7,2,0,2,1,-35.8,0.05
981,400,43,43,101,34,0,18,0,531.7,0.05
982,89,8,8,15,9,0,2,1,52.0,0.05
983,27,2,2,13,4,0,4,1,-14.0,0.05
984,168,19,19,61,19,0,13,1,213.6,0.05
985,83,9,9,34,11,0,4,1,100.3,0.05
986,83,3,3,21,10,0,4,1,32.4,0.05
987,42,3,3,20,5,0,5,1,11.3,0.05
988,290,40,40,101,35,0,16,1,487.0,0.05
989,35,3,3,13,5,0,3,1,0.4,0.05
990,29,2,2,12,3,0,2,1,-16.2,0.05
991,16,1,1,3,2,0,5,1,-45.0,0.05
992,17,2,2,7,2,0,5,1,-36.2,0.05
993,57,7,7,20,5,0,1,1,41.0,0.05
994,42,2,2,5,2,0,8,1,-47.3,0.05
995,24,2,2,8,3,0,2,1,-20.7,0.05
996,400,29,29,65,36,0,5,0,402.3,0.05
997,400,31,31,76,30,0,7,0,389.8,0.05
998,188,13,13,38,21,0,7,1,191.2,0.05
999,392,14,14,51,46,0,15,1,309.4,0.05
1000,55,4,4,9,7,0,9,1,-10.4,0.05
1001,211,24,24,64,26,0,16,1,283.6,0.05
1002,58,5,5,16,7,0,6,1,30.2,0.05
1003,78,6,6,16,11,0,2,1,43.1,0.05
1004,13,0,0,3,2,0,6,1,-56.0,0.05
1005,41,0,0,9,6,0,6,1,-35.2,0.05
1006,19,1,1,6,3,0,1,1,-21.6,0.05
1007,20,2,2,7,3,0,4,1,-27.9,0.05
1008,17,1,1,5,2,0,6,1,-45.6,0.05
1009,69,6,6,26,8,0,11,1,26.6,0.05
1010,34,2,2,14,5,0,5,1,-13.3,0.05
1011,16,1,1,5,2,0,2,1,-36.6,0.05
1012,102,5,5,22,13,0,5,1,41.6,0.05
1013,5,0,0,4,1,0,2,1,-60.5,0.05
1014,47,2,2,16,6,0,7,1,-8.0,0.05
1015,16,1,1,3,2,0,3,1,-41.5,0.05
1016,176,24,24,57,19,0,9,1,246.6,0.05
1017,13,0,0,4,2,0,3,1,-46.6,0.05
1018,400,25,25,63,45,0,16,0,352.8,0.05
1019,177,34,34,76,20,0,14,1,330.0,0.05
1020,400,47,47,119,39,0,17,0,657.1,0.05
1021,241,31,31,77,27,0,5,1,412.2,0.05
1022,7,0,0,3,1,0,2,1,-46.1,0.05
1023,152,14,14,42,18,0,10,1,146.8,0.05
1024,5,0,0,2,1,0,2,1,-52.5,0.05
1025,13,0,0,5,2,0,2,1,-43.2,0.05
1026,13,0,0,4,2,0,4,1,-48.9,0.05
1027,168,23,23,64,16,0,8,1,265.3,0.05
1028,48,4,4,17,5,0,3,1,12.7,0.05
1029,17,2,2,7,2,0,2,1,-27.4,0.05
1030,400,39,39,101,40,0,21,0,535.6,0.05
1031,112,13,13,50,14,0,8,1,170.2,0.05
1032,91,9,9,36,12,0,6,1,102.5,0.05
1033,400,10,10,30,49,0,14,0,100.9,0.05
1034,29,3,3,14,3,0,2,1,-9.7,0.05
1035,89,11,11,34,9,0,3,1,111.2,0.05
1036,61,7,7,33,8,0,3,1,70.5,0.05
