round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
514,228,23,23,71,23,0,8,1,435.3,0.05
515,129,18,18,55,13,0,4,1,257.0,0.05
516,400,35,35,102,37,0,8,0,775.7,0.05
517,51,2,2,6,6,0,2,1,-14.1,0.05
518,302,35,35,87,31,0,11,1,611.0,0.05
519,5,0,0,1,1,0,2,1,-49.0,0.05
520,48,3,3,18,6,0,5,1,43.2,0.05
521,86,9,9,31,10,0,7,1,141.7,0.05
522,400,31,31,85,43,0,22,0,573.2,0.05
523,93,5,5,20,9,0,15,1,41.8,0.05
524,228,27,27,82,22,0,11,1,426.7,0.05
525,14,1,1,6,2,0,5,1,-33.2,0.05
526,400,44,44,107,42,0,18,0,839.2,0.05
527,28,2,2,8,4,0,6,1,-17.3,0.05
528,145,17,17,48,15,0,12,1,256.4,0.05
529,16,1,1,5,2,0,2,1,-23.9,0.05
530,6,0,0,2,1,0,1,1,-39.5,0.05
531,20,1,1,10,3,0,4,1,-12.7,0.05
532,400,36,36,92,30,0,13,0,594.9,0.05
533,27,1,1,11,4,0,5,1,-10.5,0.05
534,303,30,30,85,35,0,14,1,574.0,0.05
535,13,0,0,3,2,0,3,1,-37.5,0.05
536,81,8,8,23,10,0,4,1,123.7,0.05
537,101,11,11,40,11,0,4,1,181.5,0.05
538,149,14,14,44,15,0,11,1,219.6,0.05
539,7,0,0,3,1,0,0,1,-35.5,0.05
540,44,4,4,19,5,0,4,1,38.7,0.05
541,28,0,0,8,4,0,8,1,-30.8,0.05
542,398,36,36,101,47,0,15,1,773.5,0.05
543,25,2,2,7,3,0,5,1,-10.6,0.05
544,354,32,32,82,37,0,14,1,578.2,0.05
545,363,37,37,89,41,0,8,1,684.8,0.05
546,19,1,1,7,2,0,3,1,-23.9,0.05
547,147,12,12,49,16,0,11,1,220.3,0.05
548,20,2,2,14,3,0,3,1,-2.3,0.05
549,20,2,2,9,3,0,2,1,-6.6,0.05
550,400,41,41,104,41,0,22,0,752.0,0.05
551,137,9,9,28,17,0,15,1,158.3,0.05
552,120,13,13,35,12,0,13,1,139.6,0.05
553,212,22,22,69,21,0,18,1,347.9,0.05
554,13,0,0,4,2,0,1,1,-32.9,0.05
555,52,4,4,15,5,0,8,1,20.8,0.05
556,40,6,6,17,5,0,3,1,56.1,0.05
557,287,28,28,72,32,0,26,1,455.2,0.05
558,58,4,4,14,7,0,13,1,26.2,0.05
559,20,3,3,8,3,0,3,1,-1.4,0.05
560,51,5,5,20,6,0,10,1,36.7,0.05
561,32,2,2,13,4,0,3,1,9.3,0.05
562,29,2,2,8,3,0,4,1,-7.0,0.05
563,149,14,14,44,16,0,8,1,231.8,0.05
564,14,0,0,4,2,0,4,1,-35.0,0.05
565,6,0,0,3,1,0,0,1,-40.5,0.05
566,6,0,0,2,1,0,1,1,-43.0,0.05
567,29,3,3,13,4,0,2,1,24.5,0.05
568,6,0,0,3,1,0,1,1,-42.0,0.05
569,138,7,7,21,17,0,3,1,152.5,0.05
570,400,34,34,79,43,0,16,0,620.2,0.05
571,294,32,32,82,29,0,8,1,514.8,0.05
572,285,20,20,71,31,0,9,1,389.8,0.05
573,334,46,46,117,34,0,33,1,640.9,0.05
574,252,25,25,74,27,0,11,1,432.3,0.05
575,146,3,3,13,14,0,7,1,53.5,0.05
576,21,2,2,7,3,0,4,1,-15.6,0.05
577,37,4,4,18,5,0,6,1,32.4,0.05
578,400,42,42,95,37,0,17,0,682.3,0.05
579,400,38,38,107,40,0,16,0,745.6,0.05
580,5,0,0,2,1,0,2,1,-48.0,0.05
581,255,19,19,66,26,0,15,1,403.3,0.05
582,110,6,6,29,13,0,8,1,110.5,0.05
583,137,14,14,46,16,0,7,1,260.6,0.05
584,15,1,1,7,2,0,7,1,-37.0,0.05
585,222,21,21,45,22,0,11,1,274.7,0.05
586,381,41,41,106,32,0,9,1,663.4,0.05
587,5,0,0,3,1,0,3,1,-48.5,0.05
588,27,0,0,7,4,0,7,1,-23.0,0.05
589,41,2,2,12,5,0,9,1,-3.9,0.05
590,61,8,8,25,7,0,3,1,96.6,0.05
591,74,3,3,19,8,0,9,1,21.1,0.05
592,158,12,12,47,16,0,8,1,241.4,0.05
593,93,6,6,27,11,0,11,1,100.1,0.05
594,13,0,0,5,2,0,5,1,-42.0,0.05
595,189,12,12,56,22,0,20,1,286.5,0.05
596,6,0,0,2,1,0,1,1,-43.0,0.05
597,211,24,24,56,19,0,10,1,332.0,0.05
598,77,4,4,23,7,0,1,1,92.9,0.05
599,16,2,2,5,2,0,4,1,-25.1,0.05
600,204,23,23,72,21,0,18,1,356.9,0.05
601,295,30,30,86,30,0,20,1,477.4,0.05
602,13,0,0,4,2,0,4,1,-40.0,0.05
603,13,0,0,3,2,0,4,1,-39.5,0.05
604,200,18,18,57,20,0,11,1,319.2,0.05
605,121,9,9,48,16,0,15,1,191.5,0.05
606,13,1,1,3,2,0,2,1,-28.2,0.05
607,313,20,20,74,32,0,13,1,403.1,0.05
608,16,0,0,6,2,0,4,1,-27.5,0.05
609,400,42,42,102,38,0,17,0,754.4,0.05
610,14,1,1,3,2,0,1,1,-23.9,0.05
611,400,41,41,100,43,0,18,0,775.0,0.05
612,332,30,30,93,38,0,23,1,573.8,0.05
613,46,4,4,21,6,0,5,1,61.0,0.05
614,17,2,2,7,2,0,4,1,-22.3,0.05
615,17,2,2,5,2,0,5,1,-28.8,0.05
616,143,9,9,21,15,0,16,1,125.8,0.05
617,220,20,20,78,28,0,12,1,449.1,0.05
618,77,12,12,32,9,0,7,1,134.5,0.05
619,400,33,33,97,43,0,9,0,765.7,0.05
620,37,1,1,14,5,0,8,1,1.5,0.05
621,253,17,17,52,30,0,13,1,298.0,0.05
622,197,22,22,64,20,0,13,1,348.0,0.05
623,292,32,32,94,32,0,21,1,521.0,0.05
624,36,1,1,14,4,0,1,1,12.8,0.05
625,94,7,7,38,11,0,7,1,145.0,0.05
626,87,6,6,28,11,0,2,1,125.6,0.05
627,400,30,30,89,41,0,8,0,685.9,0.05
628,110,8,8,34,12,0,7,1,150.1,0.05
629,20,2,2,10,3,0,5,1,-11.4,0.05
630,13,0,0,4,2,0,5,1,-42.5,0.05
631,115,10,10,38,14,0,10,1,182.3,0.05
632,217,19,19,59,25,0,7,1,385.5,0.05
633,400,26,26,81,42,0,20,0,540.9,0.05
634,42,2,2,10,4,0,3,1,-0.2,0.05
635,50,3,3,16,7,0,7,1,42.4,0.05
636,83,7,7,30,11,0,9,1,121.4,0.05
637,47,5,5,14,5,0,5,1,28.4,0.05
638,40,2,2,15,5,0,11,1,-6.8,0.05
639,390,38,38,102,39,0,9,1,677.4,0.05
640,48,6,6,24,6,0,7,1,57.6,0.05
641,166,11,11,40,22,0,8,1,230.3,0.05
642,47,3,3,15,6,0,9,1,15.6,0.05
643,63,4,4,15,7,0,9,1,42.0,0.05
644,13,0,0,4,2,0,4,1,-37.8,0.05
645,43,1,1,10,4,0,4,1,-11.1,0.05
646,130,13,13,42,12,0,8,1,179.2,0.05
647,400,27,27,80,42,0,12,0,597.0,0.05
648,15,1,1,4,2,0,5,1,-35.1,0.05
649,19,2,2,8,3,0,5,1,-13.5,0.05
650,156,16,16,52,18,0,22,1,231.0,0.05
651,20,1,1,7,3,0,3,1,-15.7,0.05
652,400,28,28,93,47,0,29,0,614.2,0.05
653,20,1,1,5,3,0,6,1,-21.5,0.05
654,66,7,7,26,7,0,5,1,72.4,0.05
655,261,22,22,69,31,0,14,1,409.5,0.05
656,400,35,35,87,44,0,15,0,741.5,0.05
657,7,0,0,2,1,0,0,1,-35.7,0.05
658,13,0,0,2,2,0,4,1,-41.4,0.05
659,59,3,3,13,7,0,8,1,34.4,0.05
660,21,0,0,3,3,0,7,1,-43.2,0.05
661,81,5,6,18,9,0,7,1,63.3,0.05
662,13,0,0,5,2,0,4,1,-37.5,0.05
663,41,5,5,16,4,0,6,1,24.2,0.05
664,163,18,18,41,17,0,11,1,227.2,0.05
665,178,13,13,49,22,0,28,1,248.8,0.05
666,27,2,2,11,4,0,5,1,-9.1,0.05
667,13,0,0,3,2,0,5,1,-44.5,0.05
668,393,36,36,91,42,0,19,1,591.4,0.05
669,215,16,16,52,22,0,16,1,275.8,0.05
670,13,0,0,3,2,0,4,1,-39.9,0.05
671,20,1,1,6,3,0,2,1,-12.0,0.05
672,56,7,7,18,7,0,5,1,54.0,0.05
673,107,18,18,38,10,0,10,1,170.7,0.05
674,17,1,1,4,2,0,2,1,-27.3,0.05
675,299,25,25,85,30,0,7,1,460.9,0.05
676,49,4,4,22,5,0,3,1,48.7,0.05
677,5,0,0,2,1,0,0,1,-36.0,0.05
678,400,27,27,102,42,0,17,0,561.9,0.05
679,230,25,25,71,25,0,10,1,397.2,0.05
680,111,12,12,47,11,0,12,1,157.0,0.05
681,162,13,13,48,16,0,6,1,240.9,0.05
682,211,20,20,66,22,0,11,1,349.8,0.05
683,49,1,1,12,7,0,6,1,-3.3,0.05
684,400,37,37,96,43,0,20,0,725.0,0.05
685,152,17,17,43,17,0,6,1,249.8,0.05
686,78,9,9,28,8,0,8,1,109.4,0.05
687,29,4,4,8,3,0,9,1,-10.7,0.05
688,400,43,43,102,43,0,13,0,789.8,0.05
689,369,36,36,89,37,0,31,1,571.9,0.05
690,400,47,47,115,47,0,31,0,808.2,0.05
691,15,2,2,6,2,0,3,1,-20.1,0.05
692,13,0,0,3,2,0,4,1,-40.5,0.05
693,184,21,21,63,18,0,5,1,321.5,0.05
694,400,32,32,109,44,0,20,0,744.3,0.05
695,35,2,2,9,4,0,2,1,20.0,0.05
696,93,9,9,37,12,0,13,1,133.9,0.05
697,28,2,2,9,4,0,2,1,15.4,0.05
698,400,46,46,116,41,0,17,0,826.1,0.05
699,400,35,35,106,40,0,14,0,706.0,0.05
700,29,3,3,10,3,0,8,1,-12.7,0.05
701,33,2,2,13,4,0,4,1,11.7,0.05
702,76,7,7,24,8,0,11,1,63.3,0.05
703,89,1,1,23,7,0,4,1,26.0,0.05
704,59,4,4,20,6,0,4,1,55.8,0.05
705,13,1,1,3,2,0,4,1,-32.1,0.05
706,262,25,25,59,26,0,8,1,390.5,0.05
707,400,31,31,83,38,0,8,0,596.7,0.05
708,249,20,20,80,32,0,26,1,405.8,0.05
709,119,12,12,43,13,0,7,1,194.3,0.05
710,68,5,5,25,8,0,2,1,100.8,0.05
711,13,0,0,4,2,0,4,1,-39.6,0.05
712,61,7,7,29,7,0,2,1,96.4,0.05
713,400,23,23,73,37,0,19,0,456.7,0.05
714,6,0,0,2,1,0,1,1,-43.4,0.05
715,23,2,2,12,3,0,2,1,2.7,0.05
716,13,0,0,4,2,0,4,1,-39.5,0.05
717,299,35,35,95,28,0,17,1,550.6,0.05
718,53,6,6,21,6,0,3,1,58.9,0.05
719,389,42,42,110,36,0,18,1,730.3,0.05
720,53,3,3,19,7,0,7,1,46.5,0.05
721,198,17,17,57,22,0,24,1,283.3,0.05
722,359,42,42,106,40,0,13,1,691.8,0.05
723,400,37,37,95,39,0,17,0,658.2,0.05
724,400,32,32,93,46,0,13,0,676.9,0.05
725,400,39,40,95,44,0,32,0,703.2,0.05
726,177,16,16,47,20,0,15,1,246.9,0.05
727,120,13,13,48,16,0,9,1,235.7,0.05
728,400,11,11,39,41,0,7,0,287.9,0.05
729,84,10,10,25,6,0,3,1,96.8,0.05
730,21,2,2,10,3,0,3,1,-5.6,0.05
731,400,38,38,106,45,0,27,0,730.2,0.05
732,23,1,1,5,3,0,5,1,-33.0,0.05
733,7,0,0,1,1,0,0,1,-38.0,0.05
734,13,0,0,3,2,0,5,1,-44.0,0.05
735,20,1,1,11,3,0,4,1,-12.9,0.05
736,36,3,3,12,5,0,8,1,4.5,0.05
737,17,2,2,7,2,0,6,1,-28.0,0.05
738,6,0,0,3,1,0,4,1,-50.5,0.05
739,44,3,3,16,5,0,7,1,22.4,0.05
740,101,10,10,38,13,0,15,1,161.1,0.05
741,176,22,22,62,19,0,8,1,365.3,0.05
742,56,6,6,22,7,0,8,1,64.9,0.05
743,400,44,45,107,41,0,13,0,759.2,0.05
744,322,18,18,72,33,0,18,1,433.6,0.05
745,13,0,0,4,2,0,4,1,-40.6,0.05
746,400,22,22,63,46,0,18,0,457.5,0.05
747,66,5,5,28,8,0,6,1,85.6,0.05
748,27,0,0,10,4,0,2,1,-6.5,0.05
749,30,2,2,11,4,0,5,1,4.0,0.05
750,400,42,42,100,37,0,14,0,678.4,0.05
751,119,6,6,35,13,0,3,1,151.6,0.05
752,98,7,7,28,11,0,5,1,132.1,0.05
753,6,0,0,1,1,0,1,1,-39.6,0.05
754,13,0,0,5,2,0,5,1,-40.6,0.05
755,13,0,0,5,2,0,5,1,-39.6,0.05
756,5,0,0,0,1,0,1,1,-57.0,0.05
757,13,0,0,3,2,0,5,1,-43.4,0.05
758,109,9,9,32,13,0,12,1,143.3,0.05
759,29,1,1,14,4,0,1,1,19.3,0.05
760,53,3,3,16,6,0,8,1,12.1,0.05
761,20,0,0,9,3,0,3,1,-19.9,0.05
762,400,29,29,84,40,0,16,0,621.7,0.05
763,115,13,13,47,14,0,20,1,162.8,0.05
764,126,14,14,42,16,0,6,1,229.5,0.05
765,35,2,2,5,4,0,8,1,-19.4,0.05
766,400,47,47,116,41,0,17,0,835.4,0.05
767,400,30,30,94,43,0,40,0,607.7,0.05
768,400,34,34,101,41,0,20,0,720.5,0.05
769,5,0,0,3,1,0,2,1,-61.0,0.05
770,35,4,4,15,4,0,8,1,7.1,0.05
771,13,0,0,4,2,0,5,1,-41.0,0.05
772,63,5,5,30,8,0,8,1,82.1,0.05
773,20,0,0,11,3,0,7,1,-26.3,0.05
774,7,0,0,3,1,0,0,1,-35.0,0.05
775,257,22,22,66,25,0,11,1,395.9,0.05
776,400,28,28,70,44,0,18,0,553.1,0.05
777,87,11,11,29,7,0,1,1,136.6,0.05
778,5,0,0,2,1,0,1,1,-58.5,0.05
779,6,0,0,2,1,0,3,1,-49.7,0.05
780,120,5,5,30,14,0,9,1,152.1,0.05
781,171,12,12,72,23,0,9,1,339.8,0.05
782,392,28,28,87,40,0,12,1,521.5,0.05
783,195,23,23,65,20,0,8,1,370.2,0.05
784,27,3,3,11,3,0,6,1,-2.2,0.05
785,23,1,1,8,3,0,8,1,-20.7,0.05
786,68,1,1,9,8,0,16,1,-28.3,0.05
787,117,10,10,28,12,0,4,1,148.4,0.05
788,150,13,13,43,17,0,10,1,232.2,0.05
789,400,42,43,108,46,0,27,0,812.7,0.05
790,103,6,6,19,12,0,8,1,80.4,0.05
791,223,23,23,58,24,0,8,1,421.8,0.05
792,388,41,41,112,41,0,30,1,677.7,0.05
793,28,1,1,6,4,0,8,1,-28.0,0.05
794,14,0,0,5,2,0,4,1,-38.0,0.05
795,400,44,44,109,40,0,8,0,796.6,0.05
796,143,20,20,48,15,0,16,1,241.8,0.05
797,87,11,11,30,8,0,7,1,116.0,0.05
798,290,19,19,69,31,0,8,1,422.0,0.05
799,334,35,35,98,37,0,29,1,578.0,0.05
800,13,0,0,4,2,0,5,1,-43.5,0.05
801,13,0,0,5,2,0,5,1,-40.1,0.05
802,400,20,20,57,44,0,27,0,345.8,0.05
803,400,44,44,120,39,0,15,0,824.8,0.05
804,166,15,15,58,20,0,3,1,318.1,0.05
805,31,2,2,6,4,0,9,1,-25.1,0.05
806,34,3,3,14,4,0,5,1,13.3,0.05
807,12,0,0,5,2,0,2,1,-34.7,0.05
808,102,3,3,14,10,0,4,1,40.7,0.05
809,63,4,4,24,8,0,11,1,64.4,0.05
810,114,7,7,32,14,0,14,1,127.8,0.05
811,400,40,40,103,42,0,21,0,752.0,0.05
812,52,3,3,26,7,0,4,1,62.7,0.05
813,116,15,15,37,12,0,5,1,212.8,0.05
814,183,19,19,62,20,0,10,1,341.3,0.05
815,27,1,1,8,4,0,8,1,-18.6,0.05
816,20,0,0,9,3,0,5,1,-25.2,0.05
817,276,33,33,67,27,0,26,1,426.2,0.05
818,13,0,0,2,2,0,4,1,-44.0,0.05
819,400,32,32,91,42,0,10,0,731.7,0.05
820,400,32,32,78,45,0,15,0,616.1,0.05
821,50,4,4,15,7,0,11,1,27.0,0.05
822,388,38,38,100,43,0,22,1,619.7,0.05
823,400,43,43,83,40,0,17,0,661.9,0.05
824,121,16,16,48,13,0,11,1,207.5,0.05
825,162,18,18,59,17,0,12,1,297.6,0.05
826,13,0,0,4,2,0,5,1,-38.1,0.05
827,400,44,44,120,40,0,17,0,832.8,0.05
828,6,0,0,1,1,0,0,1,-38.5,0.05
829,177,16,16,54,20,0,6,1,295.9,0.05
830,106,11,11,34,12,0,11,1,159.5,0.05
831,27,1,1,9,4,0,2,1,4.5,0.05
832,400,37,37,99,39,0,3,0,792.2,0.05
833,158,18,18,56,16,0,10,1,291.3,0.05
834,13,0,0,5,2,0,5,1,-40.6,0.05
835,13,0,0,3,2,0,5,1,-43.9,0.05
836,12,0,0,5,2,0,1,1,-31.6,0.05
837,17,1,1,7,2,0,4,1,-28.0,0.05
838,19,1,1,9,2,0,5,1,-23.0,0.05
839,17,2,2,8,2,0,3,1,-21.5,0.05
840,7,0,0,3,1,0,0,1,-35.6,0.05
841,400,34,34,100,34,0,20,0,550.6,0.05
842,109,11,11,47,13,0,11,1,192.8,0.05
843,300,24,24,73,31,0,8,1,489.8,0.05
844,178,22,22,55,17,0,7,1,336.6,0.05
845,279,43,43,111,26,0,10,1,620.9,0.05
846,74,6,6,22,8,0,9,1,71.0,0.05
847,168,21,21,48,19,0,21,1,251.1,0.05
848,63,6,6,15,7,0,3,1,38.6,0.05
849,152,18,18,69,16,0,14,1,290.0,0.05
850,27,0,0,10,4,0,4,1,-24.8,0.05
851,56,4,4,17,6,0,11,1,9.6,0.05
852,33,3,3,14,4,0,5,1,19.6,0.05
853,84,6,6,22,9,0,4,1,86.2,0.05
854,400,42,42,105,45,0,20,0,805.3,0.05
855,105,8,8,23,11,0,7,1,112.2,0.05
856,113,11,11,40,15,0,5,1,205.5,0.05
857,13,0,0,5,2,0,4,1,-38.5,0.05
858,99,9,9,40,11,0,9,1,154.7,0.05
859,14,0,0,3,2,0,4,1,-44.6,0.05
860,240,26,26,77,26,0,8,1,482.2,0.05
861,80,8,8,26,10,0,11,1,81.2,0.05
862,252,15,15,63,28,0,8,1,364.7,0.05
863,256,29,29,79,25,0,10,1,477.0,0.05
864,334,15,15,61,34,0,5,1,391.8,0.05
865,400,30,30,96,46,0,17,0,670.2,0.05
866,17,0,0,4,2,0,6,1,-49.5,0.05
867,391,45,45,105,36,0,10,1,728.3,0.05
868,153,14,14,44,16,0,6,1,225.5,0.05
869,15,1,1,6,2,0,1,1,-17.4,0.05
870,5,0,0,1,1,0,0,1,-42.0,0.05
871,110,9,9,49,15,0,23,1,151.0,0.05
872,67,3,3,11,8,0,3,1,37.8,0.05
873,87,7,7,36,9,0,7,1,124.0,0.05
874,122,10,10,39,13,0,12,1,174.0,0.05
875,366,35,35,94,40,0,33,1,556.4,0.05
876,27,3,3,9,3,0,0,1,16.9,0.05
877,18,1,1,8,2,0,6,1,-31.9,0.05
878,162,17,17,40,17,0,5,1,237.4,0.05
879,279,29,29,79,26,0,10,1,486.3,0.05
880,82,10,10,27,10,0,3,1,148.0,0.05
881,154,19,19,58,18,0,10,1,294.4,0.05
882,39,3,3,17,5,0,7,1,30.6,0.05
883,400,37,37,105,40,0,20,0,712.1,0.05
884,36,2,2,11,5,0,6,1,13.2,0.05
885,191,17,17,56,19,0,8,1,292.0,0.05
886,13,0,0,4,2,0,3,1,-36.5,0.05
887,400,45,45,114,40,0,29,0,785.2,0.05
888,5,0,0,4,1,0,2,1,-59.0,0.05
889,15,0,0,4,2,0,3,1,-36.7,0.05
890,13,0,0,4,2,0,5,1,-43.5,0.05
891,104,10,10,42,13,0,12,1,179.0,0.05
892,109,15,15,47,10,0,7,1,200.7,0.05
893,93,9,9,41,10,0,10,1,129.0,0.05
894,189,26,26,64,17,0,15,1,325.9,0.05
895,20,0,0,8,3,0,3,1,-24.1,0.05
896,25,2,2,9,3,0,3,1,-4.0,0.05
897,55,5,5,18,5,0,4,1,50.1,0.05
898,400,46,46,114,35,0,20,0,735.5,0.05
899,400,43,43,107,37,0,15,0,795.8,0.05
900,6,0,0,2,1,0,1,1,-39.0,0.05
901,42,3,3,17,6,0,6,1,30.3,0.05
902,13,0,0,7,2,0,4,1,-35.3,0.05
903,13,0,0,5,2,0,3,1,-36.0,0.05
904,55,6,6,15,7,0,8,1,50.2,0.05
905,101,12,12,37,12,0,10,1,164.7,0.05
906,83,8,8,30,9,0,5,1,121.4,0.05
907,81,4,4,14,7,0,6,1,45.2,0.05
908,60,4,4,30,7,0,9,1,57.5,0.05
909,50,6,6,26,5,0,5,1,59.3,0.05
910,71,7,7,29,8,0,5,1,116.5,0.05
911,400,47,47,115,37,0,14,0,810.8,0.05
912,13,0,0,4,2,0,5,1,-43.5,0.05
913,65,5,5,29,8,0,8,1,86.0,0.05
914,153,4,4,20,16,0,6,1,71.4,0.05
915,18,2,2,7,2,0,0,1,-8.9,0.05
916,55,7,7,23,7,0,4,1,73.5,0.05
917,24,3,3,13,3,0,5,1,-0.2,0.05
918,19,2,2,7,2,0,3,1,-18.9,0.05
919,55,7,7,17,5,0,4,1,60.3,0.05
920,218,22,22,71,20,0,23,1,303.7,0.05
921,143,17,17,49,13,0,6,1,237.9,0.05
922,189,14,14,55,18,0,5,1,293.9,0.05
923,400,45,45,115,42,0,14,0,796.5,0.05
924,148,13,13,47,15,0,4,1,244.9,0.05
925,38,0,0,2,5,0,13,1,-77.7,0.05
926,64,2,2,11,6,0,2,1,10.1,0.05
927,286,28,28,70,28,0,16,1,435.7,0.05
928,400,17,17,69,38,0,10,0,411.6,0.05
929,136,10,10,40,15,0,18,1,150.0,0.05
930,14,0,0,6,2,0,2,1,-26.5,0.05
931,400,34,35,93,42,0,25,0,573.5,0.05
932,400,22,22,67,43,0,10,0,523.5,0.05
933,68,3,3,15,9,0,3,1,32.5,0.05
934,13,1,1,5,2,0,4,1,-31.8,0.05
935,20,0,0,9,3,0,7,1,-34.8,0.05
936,391,31,31,98,47,0,36,1,561.7,0.05
937,400,34,34,94,43,0,27,0,640.8,0.05
938,16,2,2,4,2,0,5,1,-28.6,0.05
939,68,4,4,21,9,0,5,1,81.5,0.05
940,146,10,10,47,17,0,16,1,191.3,0.05
941,51,5,5,12,6,0,2,1,48.8,0.05
942,338,30,30,84,39,0,16,1,521.7,0.05
943,241,23,23,84,27,0,22,1,423.1,0.05
944,29,1,1,11,4,0,3,1,-8.0,0.05
945,80,4,4,20,9,0,5,1,78.1,0.05
946,15,1,1,5,2,0,3,1,-28.0,0.05
947,213,15,15,55,21,0,5,1,275.9,0.05
948,7,0,0,3,1,0,0,1,-34.2,0.05
949,115,15,15,47,14,0,7,1,240.0,0.05
950,166,18,18,69,18,0,12,1,275.2,0.05
951,363,33,33,97,38,0,17,1,560.5,0.05
952,113,14,14,43,13,0,6,1,221.8,0.05
953,400,36,36,97,42,0,34,0,643.8,0.05
954,57,5,5,18,7,0,9,1,50.9,0.05
955,141,16,16,58,17,0,12,1,249.2,0.05
956,191,20,20,68,21,0,9,1,346.7,0.05
957,40,0,0,7,4,0,3,1,-24.6,0.05
958,304,32,32,84,29,0,6,1,596.4,0.05
959,294,34,34,85,28,0,11,1,553.4,0.05
960,13,0,0,4,2,0,5,1,-42.9,0.05
961,42,2,2,18,5,0,6,1,24.3,0.05
962,121,13,13,51,13,0,8,1,228.7,0.05
963,20,1,1,13,3,0,3,1,-5.6,0.05
964,227,14,14,53,22,0,12,1,281.6,0.05
965,13,0,0,5,2,0,3,1,-34.5,0.05
966,13,1,1,5,2,0,3,1,-26.6,0.05
967,13,0,0,5,2,0,5,1,-39.1,0.05
968,5,0,0,2,1,0,2,1,-48.0,0.05
969,400,44,44,113,39,0,13,0,789.3,0.05
970,41,3,3,16,5,0,8,1,19.7,0.05
971,55,5,5,24,6,0,8,1,53.1,0.05
972,39,3,3,16,4,0,2,1,25.2,0.05
973,75,3,3,22,9,0,6,1,72.2,0.05
974,14,0,0,4,2,0,6,1,-45.0,0.05
975,16,1,1,5,2,0,2,1,-26.5,0.05
976,142,11,11,44,14,0,4,1,239.3,0.05
977,56,5,5,20,5,0,5,1,43.5,0.05
978,400,40,40,107,34,0,12,0,721.7,0.05
979,65,10,10,27,8,0,9,1,104.3,0.05
980,172,15,15,51,17,0,12,1,221.1,0.05
981,400,41,41,95,41,0,4,0,780.1,0.05
982,28,2,2,11,3,0,6,1,-8.2,0.05
983,125,10,10,50,16,0,12,1,223.7,0.05
984,20,1,1,7,3,0,6,1,-20.3,0.05
985,23,0,0,8,3,0,2,1,-13.4,0.05
986,301,34,34,91,32,0,14,1,591.5,0.05
987,13,0,0,3,2,0,5,1,-44.0,0.05
988,20,1,1,11,3,0,6,1,-15.8,0.05
989,13,0,0,3,2,0,5,1,-43.0,0.05
990,15,0,0,4,2,0,5,1,-42.0,0.05
991,5,0,0,2,1,0,2,1,-47.5,0.05
992,132,17,17,64,14,0,7,1,267.3,0.05
993,13,0,0,5,2,0,4,1,-38.0,0.05
994,400,43,44,110,27,0,10,0,709.8,0.05
995,15,0,0,6,2,0,2,1,-25.3,0.05
996,206,24,24,76,17,0,12,1,354.8,0.05
997,80,6,6,25,8,0,7,1,77.7,0.05
998,13,0,0,4,2,0,4,1,-39.0,0.05
999,400,38,38,94,36,0,5,0,687.7,0.05
1000,13,0,0,4,2,0,5,1,-43.0,0.05
1001,28,2,2,8,3,0,4,1,-6.6,0.05
1002,400,18,18,55,42,0,4,0,456.5,0.05
1003,157,7,7,34,18,0,31,1,87.9,0.05
1004,41,4,4,17,5,0,2,1,33.6,0.05
1005,13,0,0,5,2,0,4,1,-37.5,0.05
1006,22,0,0,7,3,0,3,1,-25.6,0.05
1007,15,0,0,3,2,0,4,1,-42.5,0.05
1008,238,21,21,64,25,0,8,1,380.3,0.05
1009,298,28,28,93,32,0,6,1,570.7,0.05
1010,324,25,25,74,38,0,15,1,513.8,0.05
1011,21,2,2,8,3,0,8,1,-23.0,0.05
1012,270,22,22,66,30,0,19,1,400.9,0.05
1013,43,2,2,13,6,0,5,1,20.8,0.05
1014,170,13,13,58,20,0,19,1,258.9,0.05
1015,400,37,37,88,44,0,13,0,736.5,0.05
1016,6,0,0,3,1,0,1,1,-38.5,0.05
1017,210,21,21,60,23,0,7,1,352.0,0.05
1018,32,3,3,14,4,0,9,1,-8.4,0.05
1019,78,8,8,29,9,0,10,1,100.7,0.05
1020,365,43,43,88,38,0,31,1,608.5,0.05
1021,400,32,32,100,39,0,21,0,662.1,0.05
1022,83,11,11,29,10,0,5,1,141.5,0.05
1023,32,2,2,8,4,0,5,1,4.7,0.05
1024,20,2,2,11,3,0,2,1,2.2,0.05
1025,400,49,49,111,39,0,13,0,810.9,0.05
1026,204,18,18,58,22,0,14,1,304.8,0.05
1027,400,37,38,109,39,0,21,0,756.5,0.05
1028,144,10,10,37,17,0,17,1,161.6,0.05
1029,6,0,0,1,1,0,3,1,-51.0,0.05
1030,121,12,12,39,13,0,22,1,144.0,0.05
1031,13,0,0,4,2,0,4,1,-38.9,0.05
1032,332,29,29,91,35,0,23,1,541.5,0.05
1033,20,1,1,9,3,0,2,1,-7.3,0.05
1034,52,7,7,23,5,0,6,1,61.7,0.05
1035,400,20,20,66,38,0,12,0,470.2,0.05
1036,73,9,9,35,9,0,12,1,114.1,0.05
1037,108,14,14,37,12,0,5,1,205.3,0.05
1038,206,15,15,64,22,0,15,1,324.2,0.05
1039,83,11,11,48,11,0,10,1,179.4,0.05
1040,27,1,1,5,4,0,2,1,-11.3,0.05
1041,44,2,2,17,5,0,7,1,18.1,0.05
