round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
506,260,0,0,2,1,0,6,1,-75.0,0.05
507,92,0,0,4,1,0,3,1,-68.3,0.05
508,396,0,0,4,1,0,12,1,-109.1,0.05
509,65,0,0,3,1,0,2,1,-64.5,0.05
510,227,0,0,3,1,0,4,1,-69.8,0.05
511,400,0,0,3,2,0,11,0,-27.1,0.05
512,400,0,0,0,0,0,16,0,-66.1,0.05
513,400,2,2,5,3,0,8,0,-17.9,0.05
514,400,0,0,6,4,0,18,0,-58.0,0.05
515,400,1,1,2,1,0,8,0,-10.9,0.05
516,131,0,0,4,1,0,8,1,-84.5,0.05
517,400,0,0,2,1,0,12,0,-47.2,0.05
518,400,1,1,3,1,0,9,0,-21.8,0.05
519,400,2,2,3,1,0,9,0,-25.4,0.05
520,400,2,2,3,1,0,9,0,-19.2,0.05
521,348,0,0,3,1,0,10,1,-88.3,0.05
522,248,0,0,3,1,0,6,1,-72.9,0.05
523,400,0,0,0,0,0,12,0,-53.0,0.05
524,400,1,1,4,5,0,13,0,-34.5,0.05
525,400,0,0,2,1,0,13,0,-50.3,0.05
526,54,0,0,4,1,0,4,1,-68.4,0.05
527,128,0,0,4,1,0,6,1,-77.0,0.05
528,186,0,0,4,1,0,8,1,-86.3,0.05
529,99,0,0,4,1,0,4,1,-70.6,0.05
530,400,1,1,3,1,0,14,0,-47.4,0.05
531,5,0,0,3,1,0,0,1,-55.0,0.05
532,356,0,0,2,1,0,5,1,-88.8,0.05
533,400,0,0,0,0,0,9,0,-27.5,0.05
534,295,0,0,4,1,0,14,1,-111.8,0.05
535,400,1,1,3,1,0,16,0,-50.1,0.05
536,400,1,1,1,1,0,9,0,-13.5,0.05
537,400,0,0,0,0,0,7,0,-19.8,0.05
538,400,0,0,2,1,0,14,0,-53.5,0.05
539,103,0,0,4,1,0,5,1,-73.3,0.05
540,133,0,0,3,1,0,2,1,-68.1,0.05
541,400,4,4,4,2,0,8,0,2.5,0.05
542,242,1,1,6,2,0,15,1,-84.6,0.05
543,178,0,0,4,1,0,11,1,-95.2,0.05
544,34,0,0,3,1,0,2,1,-63.4,0.05
545,374,0,0,2,1,0,13,1,-95.4,0.05
546,400,0,0,1,1,0,14,0,-41.9,0.05
547,93,0,0,4,1,0,3,1,-65.9,0.05
548,400,2,2,2,1,0,9,0,-21.5,0.05
549,400,0,0,2,1,0,13,0,-52.4,0.05
550,70,0,0,3,1,0,3,1,-64.6,0.05
551,14,0,0,3,1,0,3,1,-64.4,0.05
552,114,0,0,4,1,0,8,1,-82.2,0.05
553,90,0,0,2,1,0,1,1,-59.5,0.05
554,231,0,0,3,1,0,6,1,-75.4,0.05
555,400,0,0,0,0,0,6,0,-20.6,0.05
556,400,1,1,4,2,0,8,0,-11.1,0.05
557,30,0,0,4,1,0,4,1,-66.2,0.05
558,149,0,0,3,1,0,5,1,-78.5,0.05
559,400,2,2,4,4,0,19,0,-44.6,0.05
560,400,0,0,0,0,0,10,0,-29.6,0.05
561,233,0,0,4,1,0,9,1,-91.6,0.05
562,400,3,3,8,3,0,5,0,7.8,0.05
563,371,0,0,4,1,0,9,1,-98.0,0.05
564,352,0,0,3,1,0,5,1,-74.7,0.05
565,400,2,2,3,1,0,12,0,-31.0,0.05
566,140,0,0,4,1,0,8,1,-83.5,0.05
567,400,1,2,5,4,0,16,0,-36.5,0.05
568,400,0,0,0,0,0,13,0,-56.3,0.05
569,400,2,2,3,2,0,8,0,-18.2,0.05
570,110,1,1,5,2,0,9,1,-63.1,0.05
571,400,2,2,7,3,0,13,0,-21.7,0.05
572,11,0,0,4,1,0,3,1,-62.3,0.05
573,400,0,0,1,1,0,12,0,-33.3,0.05
574,400,1,1,2,1,0,12,0,-34.3,0.05
575,380,0,0,3,1,0,9,1,-83.4,0.05
576,170,0,0,2,1,0,4,1,-67.9,0.05
577,400,1,1,4,2,0,14,0,-39.3,0.05
578,400,5,5,6,3,0,15,0,2.4,0.05
579,175,0,0,2,1,0,6,1,-82.8,0.05
580,93,3,3,11,2,0,5,1,-29.7,0.05
581,27,0,0,3,1,0,1,1,-59.1,0.05
582,400,4,4,11,3,0,16,0,-9.7,0.05
583,400,2,2,3,1,0,13,0,-34.4,0.05
584,400,2,2,3,2,0,6,0,-11.2,0.05
585,24,0,0,3,1,0,4,1,-66.9,0.05
586,50,0,0,2,1,0,3,1,-67.2,0.05
587,62,0,0,3,1,0,4,1,-68.8,0.05
588,400,2,2,5,2,0,15,0,-26.6,0.05
589,400,1,1,1,1,0,5,0,-12.4,0.05
590,400,0,0,0,1,0,17,0,-75.9,0.05
591,400,3,3,10,3,0,16,0,-16.2,0.05
592,400,0,0,0,0,0,8,0,-42.4,0.05
593,111,0,0,3,1,0,7,1,-80.6,0.05
594,400,3,3,5,2,0,11,0,-7.1,0.05
595,256,0,0,3,1,0,3,1,-67.4,0.05
596,400,0,0,3,3,0,16,0,-51.0,0.05
597,400,2,2,5,3,0,7,0,4.5,0.05
598,278,0,0,3,1,0,6,1,-74.1,0.05
599,400,0,0,0,0,0,9,0,-47.6,0.05
600,400,2,2,4,3,0,16,0,-38.3,0.05
601,12,0,0,3,1,0,4,1,-66.8,0.05
602,400,6,6,10,3,0,10,0,15.1,0.05
603,400,1,1,2,1,0,8,0,-25.0,0.05
604,400,0,0,0,0,0,7,0,-45.5,0.05
605,400,1,1,2,2,0,12,0,-36.1,0.05
606,222,0,0,5,2,0,9,1,-76.8,0.05
607,400,0,0,3,1,0,11,0,-32.5,0.05
608,400,2,2,3,2,0,17,0,-43.2,0.05
609,400,0,0,0,0,0,5,0,-35.2,0.05
610,400,0,0,0,0,0,2,0,-24.8,0.05
611,238,0,0,4,1,0,11,1,-98.7,0.05
612,363,0,0,3,1,0,7,1,-81.5,0.05
613,400,1,1,5,3,0,11,0,-20.8,0.05
614,80,0,0,4,1,0,5,1,-73.6,0.05
615,222,2,2,4,2,0,10,1,-69.7,0.05
616,280,0,0,4,1,0,14,1,-110.1,0.05
617,400,0,0,2,1,0,12,0,-28.4,0.05
618,400,2,2,3,1,0,9,0,-23.1,0.05
619,141,0,0,2,1,0,5,1,-69.5,0.05
620,212,2,2,7,2,0,7,1,-49.2,0.05
621,400,0,0,0,0,0,10,0,-51.5,0.05
622,63,0,0,2,2,0,4,1,-60.5,0.05
623,327,7,7,16,4,0,11,1,-21.3,0.05
624,67,0,0,4,1,0,7,1,-76.9,0.05
625,7,0,0,3,1,0,3,1,-63.1,0.05
626,198,0,0,4,1,0,9,1,-90.8,0.05
627,400,0,0,0,0,0,6,0,-17.4,0.05
628,214,1,1,9,4,0,11,1,-67.2,0.05
629,400,0,0,2,3,0,16,0,-51.9,0.05
630,400,1,1,3,2,0,15,0,-43.3,0.05
631,400,4,4,8,3,0,8,0,3.7,0.05
632,251,1,1,2,2,0,3,1,-63.0,0.05
633,370,0,0,12,3,0,5,1,-68.7,0.05
634,250,3,3,15,3,0,8,1,-45.7,0.05
635,204,0,0,4,1,0,9,1,-91.6,0.05
636,400,3,3,7,3,0,12,0,-14.6,0.05
637,400,0,0,0,0,0,14,0,-58.2,0.05
638,125,0,0,3,1,0,7,1,-85.1,0.05
639,80,0,0,2,1,0,4,1,-57.3,0.05
640,22,0,0,3,1,0,4,1,-66.8,0.05
641,400,1,1,2,1,0,12,0,-27.5,0.05
642,400,0,0,0,0,0,9,0,-45.1,0.05
643,400,0,0,0,0,0,11,0,-52.3,0.05
644,400,0,0,3,3,0,13,0,-50.2,0.05
645,400,2,2,6,2,0,22,0,-50.2,0.05
646,400,0,0,4,2,0,15,0,-40.0,0.05
647,400,0,0,0,0,0,16,0,-64.8,0.05
648,400,0,0,2,1,0,17,0,-62.4,0.05
649,137,0,0,3,1,0,5,1,-77.4,0.05
650,62,0,0,4,1,0,4,1,-68.8,0.05
651,400,0,0,0,0,0,9,0,-43.2,0.05
652,267,0,0,3,1,0,9,1,-96.0,0.05
653,138,2,2,6,2,0,4,1,-41.9,0.05
654,384,0,0,2,1,0,11,1,-97.4,0.05
655,400,7,7,15,4,0,13,0,24.0,0.05
656,400,0,0,4,2,0,9,0,-27.5,0.05
657,83,0,0,3,1,0,3,1,-66.9,0.05
658,130,0,0,2,1,0,6,1,-73.5,0.05
659,400,0,0,0,0,0,13,0,-40.7,0.05
660,122,0,0,4,1,0,5,1,-74.7,0.05
661,400,7,7,11,3,0,9,0,26.3,0.05
662,314,3,3,9,3,0,7,1,-46.7,0.05
663,400,3,3,3,1,0,5,0,-2.5,0.05
664,135,1,1,9,2,0,6,1,-52.3,0.05
665,400,6,6,9,2,0,11,0,21.4,0.05
666,400,0,0,0,0,0,10,0,-47.1,0.05
667,225,0,0,2,1,0,8,1,-93.1,0.05
668,400,5,5,6,2,0,13,0,0.0,0.05
669,400,8,8,14,4,0,10,0,43.7,0.05
670,400,1,1,2,2,0,17,0,-49.9,0.05
671,52,0,0,4,1,0,6,1,-73.7,0.05
672,400,0,0,0,0,0,9,0,-47.0,0.05
673,400,6,6,15,4,0,19,0,14.7,0.05
674,400,0,0,0,0,0,10,0,-39.9,0.05
675,393,1,1,4,2,0,13,1,-96.7,0.05
676,13,0,0,4,1,0,3,1,-62.4,0.05
677,55,0,0,4,1,0,4,1,-68.4,0.05
678,390,0,0,4,1,0,17,1,-125.9,0.05
679,400,2,2,4,2,0,6,0,-9.5,0.05
680,400,1,1,4,2,0,18,0,-51.6,0.05
681,400,1,1,2,1,0,13,0,-43.4,0.05
682,400,0,0,0,0,0,8,0,-42.5,0.05
683,51,0,0,3,1,0,5,1,-72.2,0.05
684,400,0,0,2,1,0,8,0,-15.9,0.05
685,66,0,0,4,1,0,4,1,-70.4,0.05
686,400,0,0,2,2,0,21,0,-69.8,0.05
687,400,4,4,12,4,0,14,0,-1.1,0.05
688,400,0,0,0,0,0,13,0,-55.0,0.05
689,400,0,0,0,0,0,11,0,-36.3,0.05
690,400,0,0,0,0,0,13,0,-56.3,0.05
691,400,0,0,3,1,0,9,0,-37.1,0.05
692,41,0,0,3,1,0,3,1,-65.3,0.05
693,283,0,0,3,1,0,10,1,-98.5,0.05
694,400,0,0,0,0,0,7,0,-30.2,0.05
695,400,0,0,0,1,0,7,0,-21.5,0.05
696,400,0,0,0,0,0,13,0,-56.3,0.05
697,9,0,0,3,1,0,3,1,-63.7,0.05
698,70,0,0,4,1,0,5,1,-71.6,0.05
699,400,0,0,4,2,0,18,0,-62.2,0.05
700,400,5,5,9,4,0,11,0,10.7,0.05
701,400,1,1,2,1,0,13,0,-43.4,0.05
702,400,0,0,1,1,0,14,0,-36.1,0.05
703,400,3,3,3,1,0,8,0,-15.7,0.05
704,400,5,5,9,4,0,11,0,30.6,0.05
705,400,0,0,0,0,0,11,0,-44.7,0.05
706,27,0,0,1,1,0,1,1,-60.0,0.05
707,191,1,1,5,2,0,9,1,-69.6,0.05
708,205,0,0,3,1,0,6,1,-74.2,0.05
709,131,0,0,3,1,0,9,1,-87.5,0.05
710,290,2,2,9,3,0,9,1,-58.2,0.05
711,400,0,0,3,2,0,16,0,-61.8,0.05
712,351,0,0,3,1,0,11,1,-104.4,0.05
713,400,1,1,2,1,0,13,0,-30.6,0.05
714,400,0,0,4,1,0,14,0,-49.9,0.05
715,400,0,0,0,0,0,10,0,-32.8,0.05
716,330,0,0,6,3,0,9,1,-81.2,0.05
717,224,0,0,3,1,0,7,1,-87.2,0.05
718,132,0,0,3,1,0,6,1,-82.0,0.05
719,36,0,0,3,1,0,3,1,-66.0,0.05
720,400,2,2,4,3,0,8,0,1.8,0.05
721,400,0,0,0,0,0,7,0,-20.3,0.05
722,142,1,1,4,2,0,8,1,-67.1,0.05
723,381,0,0,3,1,0,13,1,-113.7,0.05
724,98,0,0,2,1,0,5,1,-72.0,0.05
725,400,1,1,3,2,0,8,0,-7.7,0.05
726,110,0,0,2,1,0,3,1,-70.6,0.05
727,400,2,2,2,1,0,10,0,-12.3,0.05
728,400,0,0,0,0,0,5,0,-15.2,0.05
729,34,0,0,4,1,0,4,1,-66.4,0.05
730,206,0,0,3,1,0,6,1,-77.0,0.05
731,400,0,0,3,1,0,9,0,-41.8,0.05
732,171,0,0,2,1,0,5,1,-73.5,0.05
733,111,0,0,4,2,0,11,1,-81.2,0.05
734,400,1,1,1,1,0,5,0,-3.3,0.05
735,258,0,0,2,1,0,5,1,-73.6,0.05
736,400,0,0,2,3,0,7,0,-30.8,0.05
737,400,1,1,4,2,0,10,0,-27.9,0.05
738,400,2,2,6,2,0,10,0,-12.6,0.05
739,400,3,3,8,4,0,12,0,-7.8,0.05
740,400,0,0,0,0,0,4,0,-30.7,0.05
741,238,1,1,6,2,0,11,1,-70.9,0.05
742,346,0,0,2,1,0,9,1,-84.0,0.05
743,400,1,1,4,2,0,14,0,-41.8,0.05
744,400,0,0,2,2,0,9,0,-33.9,0.05
745,400,0,0,3,1,0,7,0,-33.4,0.05
746,400,0,0,3,1,0,12,0,-37.8,0.05
747,102,0,0,4,1,0,4,1,-69.3,0.05
748,25,0,0,1,1,0,1,1,-53.5,0.05
749,17,0,0,3,1,0,1,1,-57.0,0.05
750,11,0,0,3,1,0,3,1,-63.3,0.05
751,400,1,1,1,1,0,12,0,-43.8,0.05
752,400,0,0,0,0,0,7,0,-39.2,0.05
753,132,0,0,3,1,0,4,1,-69.1,0.05
754,11,0,0,2,1,0,2,1,-62.0,0.05
755,51,0,0,3,1,0,4,1,-70.2,0.05
756,271,1,1,10,3,0,9,1,-63.6,0.05
757,400,4,4,7,3,0,11,0,-5.3,0.05
758,150,1,1,5,2,0,5,1,-52.5,0.05
759,400,0,0,0,0,0,9,0,-44.5,0.05
760,400,2,2,3,2,0,10,0,-18.1,0.05
761,400,1,1,1,1,0,11,0,-40.4,0.05
762,179,0,0,3,1,0,6,1,-81.5,0.05
763,285,1,1,2,3,0,12,1,-77.6,0.05
764,168,1,1,5,2,0,10,1,-70.1,0.05
765,155,0,0,2,1,0,6,1,-80.8,0.05
766,400,2,2,3,1,0,14,0,-37.3,0.05
767,268,0,0,2,1,0,7,1,-79.1,0.05
768,400,2,2,2,1,0,16,0,-31.4,0.05
769,400,0,0,0,0,0,10,0,-47.1,0.05
770,400,0,0,0,0,0,7,0,-38.6,0.05
771,16,0,0,4,1,0,4,1,-66.5,0.05
772,400,0,0,0,0,0,14,0,-60.2,0.05
773,400,0,0,0,0,0,11,0,-50.0,0.05
774,84,0,0,3,1,0,5,1,-74.8,0.05
775,400,3,3,4,2,0,14,0,-21.3,0.05
776,400,0,0,2,2,0,5,0,-19.8,0.05
777,400,0,0,3,1,0,6,0,-29.8,0.05
778,400,0,0,0,0,0,12,0,-35.5,0.05
779,109,0,0,3,1,0,7,1,-81.0,0.05
780,90,1,1,3,2,0,4,1,-49.9,0.05
781,400,2,2,3,2,0,21,0,-47.3,0.05
782,400,0,0,2,1,0,6,0,-30.1,0.05
783,110,0,0,2,1,0,2,1,-66.7,0.05
784,56,0,0,4,1,0,4,1,-67.5,0.05
785,85,0,0,3,1,0,2,1,-62.1,0.05
786,400,0,0,4,2,0,11,0,-25.6,0.05
787,400,3,3,5,2,0,18,0,-31.3,0.05
788,400,3,3,13,3,0,10,0,-1.6,0.05
789,253,1,1,2,2,0,10,1,-82.4,0.05
790,400,1,1,3,1,0,8,0,-12.2,0.05
791,226,0,0,3,3,0,13,1,-83.9,0.05
792,400,0,0,0,0,0,12,0,-53.0,0.05
793,11,0,0,4,1,0,3,1,-63.3,0.05
794,400,2,2,10,2,0,10,0,-13.3,0.05
795,31,0,0,2,1,0,3,1,-64.5,0.05
796,400,1,1,2,1,0,12,0,-29.1,0.05
797,400,1,1,2,2,0,5,0,1.4,0.05
798,50,0,0,4,2,0,1,1,-48.0,0.05
799,400,0,0,3,2,0,12,0,-37.5,0.05
800,105,0,0,4,1,0,4,1,-70.9,0.05
801,400,2,2,3,2,0,8,0,-20.6,0.05
802,400,0,0,0,1,0,10,0,-43.0,0.05
803,400,0,0,3,1,0,13,0,-42.7,0.05
804,84,0,0,3,1,0,6,1,-75.8,0.05
805,400,5,5,7,2,0,11,0,1.9,0.05
806,400,0,0,0,0,0,7,0,-39.2,0.05
807,67,0,0,4,1,0,5,1,-71.0,0.05
808,400,0,0,0,0,0,7,0,-40.5,0.05
809,27,0,0,3,1,0,3,1,-64.6,0.05
810,400,1,1,4,1,0,8,0,-18.2,0.05
811,400,3,3,5,2,0,12,0,-5.4,0.05
812,400,0,0,0,0,0,8,0,-43.7,0.05
813,128,0,0,3,1,0,6,1,-78.5,0.05
814,400,0,0,2,3,0,23,0,-63.5,0.05
815,344,2,2,4,2,0,17,1,-93.9,0.05
816,201,0,0,3,1,0,9,1,-92.9,0.05
817,400,0,0,2,1,0,13,0,-30.7,0.05
818,400,0,0,0,0,0,9,0,-27.0,0.05
819,400,1,1,2,1,0,8,0,-27.9,0.05
820,257,0,0,4,2,0,15,1,-100.7,0.05
821,362,0,0,4,2,0,18,1,-112.6,0.05
822,322,0,0,5,2,0,10,1,-80.7,0.05
823,400,1,1,1,1,0,14,0,-32.4,0.05
824,15,0,0,4,1,0,3,1,-63.0,0.05
825,400,1,1,6,1,0,15,0,-27.4,0.05
826,400,0,0,5,2,0,17,0,-58.4,0.05
827,400,0,0,0,0,0,9,0,-46.4,0.05
828,400,3,3,9,3,0,11,0,-4.3,0.05
829,11,0,0,3,1,0,1,1,-57.8,0.05
830,400,2,2,3,2,0,14,0,-33.7,0.05
831,15,0,0,3,1,0,3,1,-64.0,0.05
832,400,2,2,2,1,0,15,0,-40.0,0.05
833,207,0,0,2,1,0,8,1,-90.3,0.05
834,5,0,0,2,1,0,1,1,-59.0,0.05
835,400,1,1,3,2,0,10,0,-28.4,0.05
836,400,0,0,0,0,0,11,0,-51.0,0.05
837,400,0,0,1,1,0,6,0,-20.6,0.05
838,400,0,0,3,1,0,15,0,-46.1,0.05
839,238,0,0,3,1,0,10,1,-97.7,0.05
840,57,0,0,3,1,0,1,1,-47.6,0.05
841,400,0,0,0,0,0,7,0,-20.5,0.05
842,400,1,1,2,1,0,13,0,-44.6,0.05
843,400,3,3,3,2,0,7,0,-14.9,0.05
844,287,2,2,8,2,0,9,1,-57.4,0.05
845,51,0,0,3,1,0,5,1,-72.2,0.05
846,121,0,0,3,1,0,5,1,-77.1,0.05
847,169,0,0,2,2,0,4,1,-62.8,0.05
848,400,1,1,3,1,0,10,0,-17.2,0.05
849,400,1,1,7,2,0,6,0,-10.3,0.05
850,388,0,0,3,1,0,16,1,-123.2,0.05
851,143,0,0,3,1,0,9,1,-88.1,0.05
852,400,2,2,4,1,0,8,0,-14.1,0.05
853,400,2,2,4,2,0,14,0,-29.6,0.05
854,400,1,1,2,1,0,10,0,-31.3,0.05
855,400,2,2,6,2,0,9,0,-17.4,0.05
856,400,0,0,1,1,0,7,0,-35.1,0.05
857,250,1,1,6,2,0,9,1,-67.0,0.05
858,400,2,2,4,3,0,15,0,-35.5,0.05
859,141,1,1,6,2,0,5,1,-47.8,0.05
860,400,0,0,0,1,0,15,0,-64.0,0.05
861,400,0,0,0,0,0,13,0,-58.2,0.05
862,343,1,1,7,3,0,13,1,-86.2,0.05
863,225,0,0,3,1,0,7,1,-86.8,0.05
864,74,0,0,3,1,0,2,1,-62.8,0.05
865,277,0,0,3,2,0,14,1,-98.4,0.05
866,400,4,4,9,3,0,9,0,2.0,0.05
867,18,0,0,3,1,0,4,1,-66.0,0.05
868,99,0,0,3,1,0,5,1,-73.6,0.05
869,400,1,1,6,1,0,6,0,-12.8,0.05
870,136,0,0,3,1,0,4,1,-74.4,0.05
871,400,0,0,0,0,0,11,0,-30.7,0.05
872,400,0,0,0,0,0,8,0,-23.4,0.05
873,246,0,0,3,2,0,11,1,-88.8,0.05
874,400,0,0,1,1,0,12,0,-50.2,0.05
875,53,0,0,2,1,0,2,1,-56.6,0.05
876,163,0,0,2,1,0,5,1,-67.1,0.05
877,393,0,0,7,2,0,10,1,-87.7,0.05
878,400,2,2,4,1,0,14,0,-29.1,0.05
879,400,0,0,0,0,0,10,0,-48.4,0.05
880,210,1,1,3,2,0,8,1,-67.5,0.05
881,216,0,0,3,1,0,6,1,-85.3,0.05
882,400,1,1,3,1,0,9,0,-27.5,0.05
883,164,2,2,3,2,0,5,1,-56.9,0.05
884,362,1,1,7,2,0,11,1,-78.6,0.05
885,91,0,0,3,1,0,7,1,-78.6,0.05
886,63,2,2,7,2,0,4,1,-38.2,0.05
887,53,0,0,3,1,0,3,1,-64.2,0.05
888,400,0,0,0,0,0,6,0,-34.7,0.05
889,194,0,0,4,1,0,7,1,-86.6,0.05
890,400,0,0,0,0,0,12,0,-56.8,0.05
891,400,3,3,5,3,0,15,0,-14.7,0.05
892,273,2,2,9,4,0,11,1,-62.9,0.05
893,142,2,2,5,2,0,6,1,-52.5,0.05
894,177,0,0,4,1,0,12,1,-98.1,0.05
895,400,2,2,7,3,0,12,0,-15.1,0.05
896,400,2,2,3,2,0,19,0,-47.8,0.05
897,400,0,0,1,2,0,12,0,-30.1,0.05
898,84,0,0,3,1,0,4,1,-67.0,0.05
899,400,3,3,7,3,0,13,0,-16.9,0.05
900,400,1,1,2,1,0,14,0,-44.8,0.05
901,400,2,2,2,1,0,11,0,-21.5,0.05
902,400,0,0,0,0,0,11,0,-51.0,0.05
903,289,1,1,4,2,0,11,1,-79.3,0.05
904,357,0,0,9,3,0,10,1,-75.5,0.05
905,88,0,0,3,1,0,6,1,-76.5,0.05
906,400,2,2,2,1,0,13,0,-21.8,0.05
907,35,0,0,4,1,0,2,1,-62.0,0.05
908,400,3,3,9,4,0,10,0,-2.7,0.05
909,83,0,0,3,1,0,5,1,-72.8,0.05
910,248,0,0,3,1,0,13,1,-107.5,0.05
911,400,0,0,0,0,0,6,0,-18.3,0.05
912,344,1,1,6,4,0,7,1,-52.1,0.05
913,308,0,0,3,1,0,11,1,-106.8,0.05
914,13,0,0,4,1,0,3,1,-62.4,0.05
915,382,1,1,4,3,0,11,1,-77.0,0.05
916,400,0,0,0,0,0,18,0,-70.7,0.05
917,57,0,0,4,1,0,5,1,-71.5,0.05
918,294,0,0,4,1,0,9,1,-97.0,0.05
919,87,0,0,4,1,0,5,1,-73.0,0.05
920,400,1,1,1,1,0,10,0,-34.1,0.05
921,187,0,0,3,1,0,4,1,-67.9,0.05
922,16,0,0,3,1,0,3,1,-65.5,0.05
923,265,2,2,4,2,0,8,1,-56.5,0.05
924,81,0,0,1,1,0,2,1,-67.8,0.05
925,400,1,1,4,2,0,11,0,-30.6,0.05
926,400,0,0,0,0,0,10,0,-46.5,0.05
927,400,1,1,1,1,0,9,0,-32.2,0.05
928,45,0,0,3,1,0,5,1,-71.4,0.05
929,133,0,0,4,1,0,12,1,-95.9,0.05
930,400,0,0,0,0,0,9,0,-27.0,0.05
931,400,1,1,4,2,0,9,0,-14.4,0.05
932,400,0,0,0,0,0,7,0,-39.1,0.05
933,95,0,0,4,1,0,4,1,-71.4,0.05
934,267,0,0,3,1,0,9,1,-98.6,0.05
935,55,0,0,4,1,0,3,1,-64.0,0.05
936,262,0,0,3,2,0,8,1,-69.8,0.05
937,400,1,1,4,3,0,12,0,-26.3,0.05
938,272,0,0,3,1,0,12,1,-103.4,0.05
939,400,2,2,7,3,0,13,0,-18.4,0.05
940,80,0,0,2,1,0,3,1,-69.2,0.05
941,400,0,0,0,0,0,10,0,-48.4,0.05
942,131,1,1,9,2,0,10,1,-65.0,0.05
943,98,0,0,3,1,0,7,1,-80.9,0.05
944,400,4,4,9,4,0,18,0,-11.1,0.05
945,333,0,0,4,1,0,8,1,-94.6,0.05
946,400,0,0,1,3,0,15,0,-48.2,0.05
947,32,0,0,4,1,0,4,1,-67.3,0.05
948,47,0,0,3,1,0,2,1,-63.1,0.05
949,230,1,1,5,4,0,18,1,-92.8,0.05
950,80,0,0,2,1,0,4,1,-71.2,0.05
951,400,2,2,2,1,0,13,0,-22.6,0.05
952,41,0,0,4,1,0,3,1,-63.3,0.05
953,76,0,0,4,1,0,5,1,-72.9,0.05
954,400,1,1,2,1,0,17,0,-45.3,0.05
955,26,0,0,4,1,0,3,1,-64.5,0.05
956,400,4,4,5,3,0,16,0,-19.0,0.05
957,180,0,0,3,1,0,7,1,-85.5,0.05
958,250,0,0,4,2,0,10,1,-77.6,0.05
959,400,1,1,6,5,0,13,0,-9.9,0.05
960,242,0,0,4,2,0,10,1,-83.6,0.05
961,132,0,0,4,3,0,10,1,-72.8,0.05
962,308,0,0,4,1,0,10,1,-100.7,0.05
963,353,1,1,3,2,0,7,1,-76.8,0.05
964,400,0,0,3,2,0,16,0,-59.5,0.05
965,124,0,0,4,1,0,5,1,-77.2,0.05
966,116,0,0,4,1,0,5,1,-74.4,0.05
967,400,1,1,1,2,0,15,0,-42.5,0.05
968,40,0,0,4,1,0,6,1,-72.6,0.05
969,75,0,0,3,1,0,5,1,-72.9,0.05
970,48,1,1,3,2,0,3,1,-45.3,0.05
971,106,0,0,3,1,0,7,1,-80.8,0.05
972,329,0,0,4,3,0,16,1,-103.9,0.05
973,400,2,2,5,2,0,14,0,-33.5,0.05
974,400,0,0,0,0,0,18,0,-70.7,0.05
975,400,2,2,5,2,0,12,0,-23.4,0.05
976,400,3,3,6,2,0,10,0,-8.7,0.05
977,400,0,0,3,3,0,14,0,-37.1,0.05
978,55,0,0,2,1,0,5,1,-71.7,0.05
979,400,0,0,0,0,0,14,0,-60.8,0.05
980,400,0,0,0,0,0,12,0,-54.3,0.05
981,385,0,0,3,1,0,13,1,-111.0,0.05
982,400,2,2,2,1,0,17,0,-34.6,0.05
983,400,0,0,0,0,0,10,0,-47.1,0.05
984,400,0,0,1,1,0,11,0,-40.4,0.05
985,247,0,0,4,1,0,7,1,-86.4,0.05
986,51,0,0,3,1,0,1,1,-57.0,0.05
987,198,0,0,4,1,0,5,1,-78.5,0.05
988,80,0,0,4,1,0,4,1,-70.6,0.05
989,92,0,0,4,1,0,4,1,-69.8,0.05
990,46,0,0,4,1,0,3,1,-65.5,0.05
991,254,0,0,2,1,0,2,1,-63.2,0.05
992,269,1,1,3,2,0,7,1,-74.3,0.05
993,400,3,3,4,2,0,14,0,-18.8,0.05
994,230,0,0,4,1,0,12,1,-101.7,0.05
995,123,0,0,3,1,0,5,1,-69.5,0.05
996,400,0,0,0,0,0,11,0,-50.4,0.05
997,62,0,0,4,1,0,5,1,-71.7,0.05
998,124,0,0,4,1,0,5,1,-75.3,0.05
999,400,1,1,1,2,0,11,0,-30.1,0.05
1000,400,0,0,0,0,0,10,0,-49.0,0.05
1001,177,0,0,4,1,0,7,1,-84.3,0.05
1002,400,3,3,5,1,0,11,0,-20.2,0.05
1003,400,1,1,4,2,0,16,0,-37.9,0.05
1004,400,2,2,5,3,0,16,0,-40.8,0.05
1005,400,0,0,1,1,0,16,0,-43.0,0.05
1006,92,0,0,4,1,0,6,1,-75.7,0.05
1007,177,0,0,3,1,0,3,1,-63.1,0.05
1008,400,2,2,4,2,0,21,0,-50.3,0.05
1009,185,0,0,3,1,0,9,1,-89.7,0.05
1010,400,1,1,1,1,0,7,0,-9.6,0.05
1011,209,1,1,5,2,0,9,1,-68.7,0.05
1012,400,0,0,0,1,0,12,0,-37.3,0.05
1013,179,0,0,4,1,0,11,1,-94.8,0.05
1014,400,0,0,5,1,0,14,0,-51.1,0.05
1015,400,4,4,9,2,0,5,0,23.1,0.05
1016,400,0,0,2,1,0,13,0,-36.2,0.05
1017,400,2,2,5,2,0,9,0,-20.2,0.05
1018,400,0,0,0,0,0,8,0,-22.4,0.05
1019,65,0,0,4,1,0,3,1,-65.0,0.05
1020,280,1,1,9,2,0,9,1,-69.5,0.05
1021,37,0,0,4,1,0,3,1,-66.0,0.05
1022,354,2,2,8,3,0,12,1,-71.3,0.05
