round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
505,400,0,0,0,0,0,6,0,-36.6,0.05
506,350,0,0,3,1,0,18,1,-126.9,0.05
507,400,5,5,7,4,0,13,0,4.2,0.05
508,400,1,1,3,2,0,9,0,-25.7,0.05
509,134,0,0,3,1,0,4,1,-73.0,0.05
510,400,1,1,1,1,0,12,0,-37.1,0.05
511,400,0,0,0,0,0,10,0,-46.5,0.05
512,11,0,0,4,1,0,3,1,-62.3,0.05
513,400,3,3,4,2,0,9,0,0.5,0.05
514,400,2,2,3,1,0,13,0,-26.6,0.05
515,400,1,1,1,1,0,15,0,-47.0,0.05
516,400,0,0,0,0,0,14,0,-58.1,0.05
517,400,3,3,9,3,0,14,0,-4.4,0.05
518,321,3,3,8,2,0,10,1,-63.4,0.05
519,400,2,2,3,1,0,15,0,-40.6,0.05
520,400,1,1,6,2,0,14,0,-25.0,0.05
521,362,1,1,4,2,0,10,1,-80.8,0.05
522,400,0,0,5,5,0,19,0,-62.1,0.05
523,400,2,2,4,1,0,21,0,-45.0,0.05
524,400,1,1,6,2,0,9,0,-22.6,0.05
525,75,1,1,3,2,0,6,1,-56.9,0.05
526,400,3,3,5,2,0,12,0,-10.6,0.05
527,400,1,1,2,1,0,6,0,-21.6,0.05
528,387,3,3,6,3,0,14,1,-63.8,0.05
529,90,2,2,4,2,0,6,1,-57.9,0.05
530,400,0,0,3,1,0,9,0,-39.6,0.05
531,310,1,1,4,2,0,12,1,-78.5,0.05
532,89,2,2,5,2,0,5,1,-42.7,0.05
533,400,0,0,0,0,0,11,0,-51.0,0.05
534,125,0,0,3,1,0,6,1,-79.3,0.05
535,400,0,0,0,0,0,21,0,-79.9,0.05
536,373,1,1,4,2,0,11,1,-82.5,0.05
537,164,0,0,3,1,0,9,1,-89.6,0.05
538,43,0,0,3,1,0,3,1,-64.9,0.05
539,400,2,2,3,2,0,7,0,-12.5,0.05
540,400,2,2,7,3,0,11,0,-13.1,0.05
541,400,2,2,3,1,0,14,0,-39.5,0.05
542,359,2,2,10,3,0,18,1,-84.0,0.05
543,18,1,1,4,2,0,6,1,-49.7,0.05
544,185,0,0,4,1,0,8,1,-87.7,0.05
545,400,4,4,10,4,0,16,0,2.2,0.05
546,400,1,1,2,2,0,23,0,-65.2,0.05
547,370,0,0,4,1,0,13,1,-110.7,0.05
548,400,0,0,0,0,0,12,0,-49.6,0.05
549,400,0,0,0,0,0,15,0,-60.9,0.05
550,20,0,0,3,1,0,4,1,-66.7,0.05
551,165,0,0,4,1,0,7,1,-83.7,0.05
552,332,0,0,5,4,0,18,1,-103.2,0.05
553,62,0,0,4,1,0,3,1,-66.3,0.05
554,400,0,0,1,1,0,14,0,-37.9,0.05
555,146,0,0,3,1,0,6,1,-80.8,0.05
556,79,0,0,3,1,0,3,1,-69.1,0.05
557,397,0,0,3,1,0,6,1,-94.3,0.05
558,57,0,0,3,1,0,3,1,-65.6,0.05
559,400,0,0,0,0,0,7,0,-36.9,0.05
560,400,1,1,1,1,0,13,0,-42.9,0.05
561,215,0,0,4,1,0,11,1,-95.6,0.05
562,400,2,2,7,3,0,12,0,-16.7,0.05
563,302,0,0,3,1,0,11,1,-106.2,0.05
564,273,0,0,3,2,0,13,1,-92.0,0.05
565,281,1,1,3,2,0,14,1,-92.2,0.05
566,196,2,2,3,2,0,7,1,-53.6,0.05
567,196,1,1,4,3,0,10,1,-66.2,0.05
568,400,3,3,8,4,0,16,0,-28.4,0.05
569,400,3,3,9,4,0,9,0,1.6,0.05
570,31,0,0,3,1,0,2,1,-49.3,0.05
571,400,0,0,2,1,0,12,0,-55.8,0.05
572,39,0,0,1,1,0,1,1,-59.6,0.05
573,373,0,0,3,1,0,14,1,-103.6,0.05
574,99,0,0,3,1,0,6,1,-78.5,0.05
575,199,1,1,8,3,0,10,1,-64.9,0.05
576,400,0,0,3,1,0,11,0,-44.9,0.05
577,400,2,2,3,1,0,12,0,-39.9,0.05
578,400,0,0,3,1,0,14,0,-53.4,0.05
579,297,0,0,5,2,0,13,1,-84.6,0.05
580,381,2,2,7,3,0,13,1,-74.8,0.05
581,360,0,0,4,1,0,12,1,-108.2,0.05
582,400,0,0,2,1,0,11,0,-31.0,0.05
583,150,0,0,3,1,0,6,1,-79.1,0.05
584,26,0,0,4,1,0,3,1,-64.5,0.05
585,400,0,0,1,2,0,9,0,-32.5,0.05
586,29,0,0,3,1,0,1,1,-60.7,0.05
587,400,0,0,0,0,0,5,0,-34.4,0.05
588,400,0,0,0,0,0,15,0,-60.9,0.05
589,400,1,1,3,1,0,13,0,-29.3,0.05
590,150,0,0,4,1,0,5,1,-76.1,0.05
591,128,0,0,4,1,0,6,1,-78.9,0.05
592,400,0,0,0,0,0,12,0,-54.9,0.05
593,400,1,1,2,2,0,17,0,-38.3,0.05
594,400,0,0,2,1,0,17,0,-51.3,0.05
595,400,0,0,0,0,0,7,0,-20.0,0.05
596,164,2,2,4,3,0,9,1,-57.8,0.05
597,400,0,0,0,0,0,5,0,-35.2,0.05
598,313,0,0,3,1,0,13,1,-111.9,0.05
599,400,2,2,2,1,0,9,0,-30.4,0.05
600,390,1,1,2,2,0,12,1,-74.8,0.05
601,400,0,0,0,0,0,9,0,-26.4,0.05
602,400,0,0,0,0,0,7,0,-39.2,0.05
603,400,0,0,1,1,0,15,0,-43.5,0.05
604,9,0,0,3,1,0,3,1,-63.7,0.05
605,400,0,0,5,2,0,18,0,-49.0,0.05
606,104,0,0,3,1,0,6,1,-77.3,0.05
607,68,0,0,3,1,0,4,1,-69.1,0.05
608,280,0,0,3,1,0,8,1,-92.3,0.05
609,400,1,1,2,1,0,11,0,-20.0,0.05
610,272,0,0,2,1,0,12,1,-106.8,0.05
611,400,0,0,0,0,0,10,0,-50.3,0.05
612,24,0,0,2,1,0,3,1,-65.5,0.05
613,400,2,2,4,2,0,17,0,-36.2,0.05
614,316,2,2,7,3,0,9,1,-60.2,0.05
615,400,0,0,3,1,0,9,0,-37.6,0.05
616,356,0,0,4,1,0,9,1,-98.7,0.05
617,278,0,0,4,1,0,10,1,-98.7,0.05
618,115,0,0,3,1,0,6,1,-81.2,0.05
619,324,0,0,1,1,0,7,1,-107.4,0.05
620,400,3,3,7,2,0,10,0,-3.1,0.05
621,7,0,0,4,1,0,3,1,-63.1,0.05
622,260,2,2,6,3,0,11,1,-69.8,0.05
623,400,1,1,2,3,0,17,0,-37.0,0.05
624,59,0,0,3,1,0,5,1,-71.6,0.05
625,396,0,0,7,2,0,9,1,-69.7,0.05
626,116,0,0,2,1,0,4,1,-74.4,0.05
627,400,0,0,0,0,0,12,0,-34.5,0.05
628,400,2,2,3,1,0,13,0,-33.0,0.05
629,141,1,1,4,2,0,9,1,-67.6,0.05
630,400,0,0,0,0,0,8,0,-23.5,0.05
631,400,1,1,5,2,0,9,0,-13.8,0.05
632,400,0,0,2,1,0,10,0,-27.7,0.05
633,400,0,0,4,3,0,16,0,-49.9,0.05
634,400,0,0,0,0,0,12,0,-56.2,0.05
635,400,0,0,1,1,0,11,0,-51.7,0.05
636,400,1,1,3,2,0,24,0,-67.0,0.05
637,397,2,2,6,5,0,18,1,-79.1,0.05
638,162,2,2,3,2,0,11,1,-69.6,0.05
639,400,4,4,7,3,0,6,0,27.5,0.05
640,23,0,0,4,1,0,3,1,-62.9,0.05
641,400,0,0,0,0,0,8,0,-41.6,0.05
642,99,1,1,7,2,0,10,1,-61.0,0.05
643,400,0,0,3,2,0,11,0,-31.9,0.05
644,226,0,0,4,1,0,5,1,-80.4,0.05
645,68,0,0,2,1,0,2,1,-67.1,0.05
646,400,2,2,4,2,0,15,0,-29.1,0.05
647,37,0,0,3,1,0,3,1,-65.6,0.05
648,45,0,0,4,1,0,3,1,-65.0,0.05
649,400,0,0,3,1,0,13,0,-50.2,0.05
650,271,0,0,4,1,0,7,1,-90.0,0.05
651,400,0,0,0,1,0,15,0,-66.2,0.05
652,400,1,1,1,2,0,12,0,-39.4,0.05
653,318,0,0,4,1,0,11,1,-102.2,0.05
654,128,0,0,4,1,0,7,1,-81.4,0.05
655,400,0,0,0,0,0,7,0,-32.6,0.05
656,111,0,0,4,1,0,6,1,-77.1,0.05
657,400,1,1,3,1,0,9,0,-11.6,0.05
658,226,0,0,5,3,0,16,1,-91.9,0.05
659,400,2,2,3,2,0,9,0,-17.2,0.05
660,400,2,2,4,2,0,12,0,-25.1,0.05
661,47,0,0,3,1,0,4,1,-69.0,0.05
662,49,0,0,4,1,0,4,1,-67.6,0.05
663,63,0,0,3,1,0,5,1,-72.3,0.05
664,190,2,2,7,2,0,13,1,-72.0,0.05
665,41,0,0,2,1,0,2,1,-64.3,0.05
666,400,2,2,3,1,0,12,0,-31.7,0.05
667,400,0,0,0,0,0,11,0,-52.9,0.05
668,400,0,0,0,0,0,11,0,-51.0,0.05
669,47,0,0,3,1,0,6,1,-75.4,0.05
670,45,0,0,3,1,0,5,1,-71.4,0.05
671,187,0,0,4,2,0,9,1,-75.4,0.05
672,15,0,0,1,1,0,3,1,-66.5,0.05
673,400,6,6,16,4,0,14,0,31.7,0.05
674,59,0,0,4,1,0,5,1,-71.1,0.05
675,400,0,0,1,1,0,14,0,-52.9,0.05
676,400,0,0,0,0,0,8,0,-42.5,0.05
677,234,2,2,6,3,0,10,1,-67.3,0.05
678,400,1,1,3,2,0,9,0,-22.7,0.05
679,133,0,0,4,1,0,11,1,-92.0,0.05
680,400,2,2,6,3,0,12,0,-22.0,0.05
681,41,0,0,1,1,0,3,1,-67.7,0.05
682,400,2,2,3,1,0,14,0,-39.5,0.05
683,374,0,0,4,1,0,15,1,-119.2,0.05
684,400,3,3,5,2,0,15,0,-22.8,0.05
685,256,0,0,4,1,0,7,1,-89.7,0.05
686,49,0,0,2,1,0,4,1,-71.1,0.05
687,233,0,0,4,1,0,11,1,-99.9,0.05
688,181,0,0,4,1,0,5,1,-76.7,0.05
689,209,0,0,5,1,0,3,1,-59.7,0.05
690,35,0,0,4,1,0,2,1,-61.0,0.05
691,400,0,0,0,0,0,12,0,-53.0,0.05
692,298,0,0,7,2,0,15,1,-98.0,0.05
693,400,1,1,2,1,0,12,0,-32.1,0.05
694,400,1,1,5,1,0,5,0,-2.6,0.05
695,281,1,1,7,2,0,7,1,-58.5,0.05
696,400,0,0,0,0,0,13,0,-56.9,0.05
697,371,0,0,5,2,0,16,1,-102.3,0.05
698,400,2,2,3,1,0,11,0,-28.5,0.05
699,82,0,0,4,1,0,4,1,-69.8,0.05
700,400,2,2,3,1,0,6,0,-15.4,0.05
701,62,0,0,3,1,0,3,1,-67.8,0.05
702,117,0,0,4,1,0,4,1,-72.5,0.05
703,400,0,0,0,0,0,8,0,-42.5,0.05
704,400,3,3,11,4,0,21,0,-30.8,0.05
705,400,8,8,18,4,0,6,0,72.9,0.05
706,174,0,0,3,1,0,8,1,-88.1,0.05
707,201,0,0,1,2,0,9,1,-78.3,0.05
708,355,2,2,3,2,0,13,1,-85.4,0.05
709,400,0,0,2,1,0,3,0,-12.5,0.05
710,57,0,0,3,1,0,1,1,-58.0,0.05
711,248,0,0,2,1,0,8,1,-91.9,0.05
712,371,1,1,8,3,0,16,1,-94.6,0.05
713,189,0,0,2,1,0,5,1,-68.4,0.05
714,27,0,0,3,1,0,3,1,-64.6,0.05
715,400,2,2,11,4,0,9,0,-0.1,0.05
716,137,0,0,4,1,0,6,1,-78.4,0.05
717,400,0,0,4,3,0,6,0,-5.9,0.05
718,207,0,0,1,1,0,8,1,-83.7,0.05
719,400,1,1,2,3,0,14,0,-42.9,0.05
720,24,0,0,3,1,0,4,1,-67.4,0.05
721,400,0,0,3,1,0,14,0,-52.4,0.05
722,99,0,0,4,1,0,4,1,-70.6,0.05
723,400,0,0,3,2,0,16,0,-63.7,0.05
724,400,8,8,18,4,0,13,0,46.1,0.05
725,167,2,2,6,2,0,7,1,-53.9,0.05
726,283,0,0,9,3,0,13,1,-82.9,0.05
727,400,2,2,5,3,0,8,0,-3.0,0.05
728,400,0,0,2,1,0,14,0,-48.9,0.05
729,400,2,2,3,1,0,12,0,-31.2,0.05
730,400,1,1,4,2,0,12,0,-27.8,0.05
731,400,6,6,11,4,0,12,0,16.2,0.05
732,400,0,0,0,0,0,8,0,-42.5,0.05
733,225,0,0,2,1,0,9,1,-93.7,0.05
734,400,1,1,5,2,0,11,0,-26.7,0.05
735,76,0,0,3,1,0,6,1,-75.9,0.05
736,95,0,0,9,2,0,8,1,-63.4,0.05
737,400,6,6,20,4,0,14,0,23.5,0.05
738,400,0,0,0,0,0,10,0,-47.1,0.05
739,194,0,0,3,1,0,6,1,-83.2,0.05
740,127,0,0,3,1,0,3,1,-69.6,0.05
741,400,0,0,0,0,0,12,0,-54.7,0.05
742,300,1,1,3,2,0,10,1,-77.1,0.05
743,76,0,0,2,1,0,5,1,-75.4,0.05
744,81,1,1,5,2,0,8,1,-58.6,0.05
745,400,1,1,3,3,0,9,0,-16.3,0.05
746,290,0,0,4,1,0,5,1,-89.3,0.05
747,400,4,4,17,5,0,12,0,22.5,0.05
748,400,10,10,22,6,0,19,0,50.7,0.05
749,89,0,0,4,1,0,5,1,-72.6,0.05
750,400,0,0,0,0,0,6,0,-25.9,0.05
751,111,0,0,3,1,0,3,1,-68.8,0.05
752,400,1,1,3,1,0,8,0,-30.7,0.05
753,400,2,2,5,3,0,7,0,-3.8,0.05
754,400,0,0,0,0,0,8,0,-42.5,0.05
755,59,0,0,4,1,0,3,1,-64.7,0.05
756,44,0,0,3,1,0,6,1,-74.8,0.05
757,400,0,0,0,0,0,15,0,-62.8,0.05
758,22,0,0,2,1,0,4,1,-68.3,0.05
759,400,0,0,0,0,0,8,0,-46.0,0.05
760,319,3,3,10,6,0,10,1,-39.5,0.05
761,400,0,0,2,1,0,11,0,-46.1,0.05
762,10,0,0,3,1,0,4,1,-67.2,0.05
763,400,1,1,1,1,0,14,0,-48.8,0.05
764,400,0,0,0,0,0,8,0,-42.5,0.05
765,400,0,0,0,2,0,17,0,-56.7,0.05
766,263,0,0,4,1,0,14,1,-108.3,0.05
767,400,2,2,4,2,0,18,0,-43.8,0.05
768,400,0,0,0,0,0,9,0,-46.4,0.05
769,400,3,3,6,3,0,14,0,-12.5,0.05
770,133,0,0,3,1,0,6,1,-79.2,0.05
771,198,0,0,4,1,0,8,1,-86.4,0.05
772,80,0,0,3,1,0,4,1,-69.2,0.05
773,400,2,2,4,2,0,15,0,-35.5,0.05
774,400,1,1,2,1,0,14,0,-36.1,0.05
775,304,0,0,4,1,0,11,1,-105.3,0.05
776,91,0,0,1,1,0,5,1,-68.0,0.05
777,33,0,0,3,1,0,3,1,-64.4,0.05
778,388,0,0,9,3,0,14,1,-85.2,0.05
779,82,0,0,3,1,0,3,1,-67.2,0.05
780,70,0,0,2,1,0,1,1,-61.8,0.05
781,400,2,2,5,2,0,16,0,-33.6,0.05
782,400,5,5,9,3,0,13,0,1.0,0.05
783,71,0,0,4,1,0,3,1,-65.3,0.05
784,173,0,0,3,1,0,6,1,-81.7,0.05
785,141,0,0,3,1,0,9,1,-88.0,0.05
786,400,4,4,9,3,0,14,0,-5.0,0.05
787,101,0,0,3,1,0,5,1,-75.6,0.05
788,400,1,1,3,3,0,18,0,-61.6,0.05
789,400,2,2,3,1,0,11,0,-26.4,0.05
790,25,0,0,2,1,0,4,1,-69.4,0.05
791,400,7,7,11,4,0,17,0,17.7,0.05
792,400,0,0,0,0,0,8,0,-41.5,0.05
793,400,1,1,4,1,0,13,0,-35.6,0.05
794,400,1,1,4,2,0,9,0,-27.7,0.05
795,318,5,5,13,3,0,7,1,-24.8,0.05
796,400,4,4,5,2,0,10,0,-2.2,0.05
797,400,1,1,3,1,0,13,0,-41.3,0.05
798,400,0,0,2,1,0,16,0,-57.8,0.05
799,400,0,0,0,0,0,11,0,-58.6,0.05
800,381,4,4,11,4,0,9,1,-40.6,0.05
801,400,4,4,4,2,0,14,0,-43.7,0.05
802,400,0,0,0,0,0,11,0,-54.1,0.05
803,62,0,0,4,1,0,4,1,-67.8,0.05
804,400,1,1,5,2,0,8,0,-6.0,0.05
805,400,0,0,0,0,0,10,0,-47.1,0.05
806,10,0,0,3,1,0,2,1,-60.7,0.05
807,400,0,0,0,0,0,7,0,-42.4,0.05
808,31,0,0,3,1,0,4,1,-69.2,0.05
809,249,0,0,4,1,0,10,1,-96.3,0.05
810,400,0,0,0,0,0,13,0,-47.2,0.05
811,400,2,2,9,3,0,12,0,-17.4,0.05
812,36,0,0,3,1,0,4,1,-68.0,0.05
813,400,0,0,0,0,0,8,0,-45.0,0.05
814,400,0,0,0,0,0,8,0,-41.2,0.05
815,400,0,0,2,2,0,14,0,-50.0,0.05
816,400,0,0,3,1,0,16,0,-53.3,0.05
817,400,1,1,3,2,0,8,0,-17.7,0.05
818,203,0,0,3,1,0,5,1,-83.1,0.05
819,400,1,1,2,1,0,14,0,-34.1,0.05
820,400,0,0,0,0,0,12,0,-54.9,0.05
821,59,1,1,5,2,0,3,1,-39.2,0.05
822,204,0,0,3,1,0,7,1,-86.7,0.05
823,386,1,1,4,2,0,6,1,-82.9,0.05
824,400,1,1,5,3,0,22,0,-61.8,0.05
825,268,0,0,4,2,0,15,1,-95.6,0.05
826,400,0,0,0,0,0,14,0,-59.0,0.05
827,167,0,0,3,1,0,7,1,-85.3,0.05
828,256,0,0,4,1,0,11,1,-99.6,0.05
829,400,1,1,3,1,0,13,0,-37.1,0.05
830,71,0,0,2,1,0,3,1,-67.8,0.05
831,222,0,0,3,1,0,9,1,-94.4,0.05
832,400,0,0,0,0,0,11,0,-32.1,0.05
833,400,3,3,5,2,0,6,0,2.7,0.05
834,400,7,7,13,3,0,9,0,26.9,0.05
835,400,5,5,8,2,0,5,0,17.8,0.05
836,400,1,1,2,1,0,12,0,-30.4,0.05
837,400,0,0,0,0,0,7,0,-38.6,0.05
838,400,4,4,6,2,0,8,0,9.5,0.05
839,337,2,2,12,3,0,9,1,-52.6,0.05
840,384,5,5,11,3,0,18,1,-71.2,0.05
841,323,0,0,5,2,0,13,1,-91.6,0.05
842,400,0,0,0,0,0,18,0,-72.6,0.05
843,400,0,0,0,0,0,3,0,-8.0,0.05
844,400,0,0,1,1,0,13,0,-54.1,0.05
845,400,0,0,0,0,0,12,0,-52.4,0.05
846,274,1,1,11,3,0,9,1,-51.5,0.05
847,400,2,2,3,1,0,13,0,-39.0,0.05
848,400,3,3,5,2,0,9,0,-15.5,0.05
849,400,0,0,0,0,0,10,0,-47.4,0.05
850,69,0,0,4,1,0,5,1,-71.6,0.05
851,400,1,1,3,1,0,15,0,-46.9,0.05
852,379,0,0,3,2,0,13,1,-100.1,0.05
853,400,2,2,5,2,0,11,0,-17.0,0.05
854,400,6,6,13,3,0,11,0,27.0,0.05
855,400,1,1,3,1,0,15,0,-37.7,0.05
856,400,0,0,0,0,0,10,0,-54.1,0.05
857,375,1,1,5,2,0,19,1,-105.4,0.05
858,215,2,2,4,2,0,12,1,-72.8,0.05
859,227,0,0,4,1,0,10,1,-95.7,0.05
860,400,4,4,11,2,0,8,0,9.5,0.05
861,393,0,0,2,1,0,12,1,-113.8,0.05
862,400,1,1,1,1,0,12,0,-28.2,0.05
863,400,0,0,0,0,0,9,0,-44.5,0.05
864,400,0,0,0,0,0,10,0,-50.3,0.05
865,400,3,3,8,3,0,18,0,-22.0,0.05
866,288,0,0,4,1,0,6,1,-85.0,0.05
867,400,0,0,0,0,0,9,0,-45.1,0.05
868,84,0,0,4,1,0,6,1,-74.8,0.05
869,57,0,0,3,1,0,3,1,-64.2,0.05
870,57,0,0,4,1,0,4,1,-69.0,0.05
871,400,2,2,6,2,0,10,0,-2.3,0.05
872,400,1,1,2,2,0,9,0,-27.5,0.05
873,400,0,0,0,0,0,7,0,-39.2,0.05
874,21,0,0,2,1,0,0,1,-56.3,0.05
875,400,5,5,8,4,0,12,0,8.5,0.05
876,400,0,0,0,0,0,9,0,-44.5,0.05
877,400,3,3,5,2,0,15,0,-11.6,0.05
878,400,2,2,5,1,0,9,0,-19.0,0.05
879,400,3,3,9,3,0,16,0,-22.5,0.05
880,302,1,1,7,2,0,17,1,-86.9,0.05
881,400,1,1,3,1,0,6,0,-21.3,0.05
882,400,0,0,0,0,0,13,0,-60.1,0.05
883,400,1,1,2,2,0,11,0,-35.7,0.05
884,400,3,3,3,1,0,11,0,-21.0,0.05
885,400,5,5,15,3,0,14,0,22.7,0.05
886,400,0,0,0,0,0,7,0,-38.4,0.05
887,158,0,0,3,1,0,8,1,-85.9,0.05
888,400,1,1,4,2,0,8,0,-27.3,0.05
889,400,0,0,0,0,0,9,0,-44.5,0.05
890,151,0,0,3,1,0,9,1,-89.8,0.05
891,150,0,0,4,2,0,11,1,-80.5,0.05
892,400,1,1,5,2,0,14,0,-33.6,0.05
893,175,0,0,4,1,0,5,1,-76.4,0.05
894,178,0,0,3,1,0,12,1,-99.2,0.05
895,400,0,0,2,1,0,12,0,-45.3,0.05
896,267,2,2,4,2,0,12,1,-76.0,0.05
897,400,0,0,0,1,0,8,0,-37.4,0.05
898,159,0,0,4,1,0,6,1,-80.0,0.05
899,13,0,0,3,1,0,3,1,-56.3,0.05
900,208,1,1,4,2,0,8,1,-64.1,0.05
901,400,2,2,7,2,0,12,0,-2.0,0.05
902,247,1,1,3,2,0,7,1,-73.8,0.05
903,19,0,0,3,1,0,3,1,-63.7,0.05
904,400,0,0,0,0,0,5,0,-32.0,0.05
905,400,2,2,6,3,0,22,0,-52.9,0.05
906,162,0,0,3,1,0,9,1,-89.5,0.05
907,325,0,0,2,1,0,9,1,-78.0,0.05
908,400,2,2,5,4,0,14,0,-30.6,0.05
909,400,0,0,0,2,0,17,0,-49.7,0.05
910,400,0,0,1,1,0,17,0,-63.6,0.05
911,400,0,0,6,2,0,12,0,-35.2,0.05
912,400,2,2,9,5,0,12,0,4.3,0.05
913,400,3,3,7,2,0,16,0,-24.6,0.05
914,376,1,1,5,2,0,13,1,-79.1,0.05
915,400,0,0,6,2,0,13,0,-49.4,0.05
916,400,0,0,3,1,0,12,0,-48.2,0.05
917,309,3,3,5,2,0,12,1,-74.6,0.05
918,43,0,0,4,1,0,3,1,-64.4,0.05
919,400,0,0,3,2,0,18,0,-67.6,0.05
920,297,0,0,3,1,0,11,1,-90.7,0.05
921,146,1,1,8,2,0,4,1,-43.6,0.05
922,62,0,0,3,1,0,2,1,-64.3,0.05
923,400,0,0,0,0,0,10,0,-48.4,0.05
924,400,1,1,2,1,0,19,0,-57.9,0.05
925,400,0,0,1,1,0,15,0,-58.8,0.05
926,227,0,0,3,1,0,9,1,-94.7,0.05
927,231,0,0,4,1,0,11,1,-99.3,0.05
928,400,0,0,1,1,0,14,0,-37.7,0.05
929,400,0,0,4,3,0,17,0,-45.3,0.05
930,400,2,2,4,3,0,15,0,-31.1,0.05
931,400,0,0,2,1,0,16,0,-60.3,0.05
932,112,0,0,2,1,0,2,1,-61.6,0.05
933,400,5,5,15,4,0,16,0,13.3,0.05
934,400,3,3,10,5,0,17,0,-13.3,0.05
935,400,3,3,3,1,0,10,0,-20.6,0.05
936,400,0,0,5,1,0,15,0,-51.8,0.05
937,42,0,0,3,1,0,2,1,-60.7,0.05
938,400,0,0,0,0,0,12,0,-54.3,0.05
939,23,0,0,4,1,0,3,1,-63.9,0.05
940,400,2,2,4,2,0,10,0,-17.1,0.05
941,271,0,0,4,1,0,9,1,-93.5,0.05
942,25,0,0,3,1,0,3,1,-64.5,0.05
943,400,2,2,4,2,0,10,0,-0.7,0.05
944,400,0,0,3,2,0,11,0,-34.8,0.05
945,120,0,0,3,2,0,15,1,-91.9,0.05
946,367,2,2,5,2,0,11,1,-70.3,0.05
947,400,1,1,1,1,0,12,0,-28.8,0.05
948,43,0,0,4,1,0,3,1,-64.4,0.05
949,400,1,1,4,4,0,14,0,-33.0,0.05
950,28,0,0,5,1,0,4,1,-57.1,0.05
951,7,0,0,2,1,0,0,1,-42.7,0.05
952,61,0,0,4,1,0,5,1,-70.7,0.05
953,400,1,1,2,1,0,10,0,-13.8,0.05
954,400,1,1,2,1,0,9,0,-22.1,0.05
955,400,1,1,2,1,0,13,0,-29.5,0.05
956,121,0,0,3,1,0,3,1,-69.3,0.05
957,400,0,0,0,0,0,11,0,-51.0,0.05
958,400,5,5,15,7,0,13,0,22.3,0.05
959,122,0,0,2,1,0,3,1,-65.6,0.05
960,400,2,2,4,3,0,12,0,-18.5,0.05
961,285,1,1,5,2,0,11,1,-79.4,0.05
962,400,1,1,5,3,0,8,0,-20.2,0.05
963,400,1,1,5,1,0,12,0,-30.6,0.05
964,384,0,0,4,3,0,16,1,-97.0,0.05
965,132,1,1,8,2,0,3,1,-42.1,0.05
966,223,0,0,3,1,0,9,1,-93.4,0.05
967,400,1,1,7,3,0,11,0,-7.9,0.05
968,90,0,0,3,1,0,6,1,-78.5,0.05
969,65,0,0,3,1,0,4,1,-69.4,0.05
970,261,0,0,4,2,0,13,1,-91.9,0.05
971,400,3,3,5,2,0,22,0,-49.5,0.05
972,101,0,0,4,1,0,4,1,-71.2,0.05
973,400,1,1,3,2,0,13,0,-22.4,0.05
974,276,0,0,2,1,0,5,1,-73.2,0.05
975,400,1,1,2,1,0,7,0,-15.6,0.05
976,257,1,1,7,2,0,7,1,-59.5,0.05
977,202,2,2,7,2,0,7,1,-51.4,0.05
978,397,0,0,2,2,0,11,1,-90.3,0.05
979,400,2,2,3,1,0,6,0,2.7,0.05
980,112,0,0,3,1,0,6,1,-77.2,0.05
981,58,0,0,4,1,0,5,1,-72.9,0.05
982,400,2,2,5,5,0,17,0,-33.5,0.05
983,289,0,0,4,1,0,11,1,-103.6,0.05
984,269,0,0,3,2,0,8,1,-79.8,0.05
985,400,2,2,4,4,0,13,0,-23.3,0.05
986,353,2,2,3,2,0,11,1,-72.5,0.05
987,400,0,0,0,0,0,11,0,-33.4,0.05
988,335,0,0,4,3,0,8,1,-81.1,0.05
989,350,3,3,9,3,0,9,1,-52.0,0.05
990,400,0,0,1,2,0,17,0,-66.8,0.05
991,400,3,3,6,2,0,8,0,-0.0,0.05
992,316,0,0,4,1,0,11,1,-102.1,0.05
993,92,3,3,7,3,0,7,1,-35.5,0.05
994,400,0,0,0,0,0,11,0,-53.4,0.05
995,400,0,0,0,0,0,9,0,-46.4,0.05
996,400,7,7,13,4,0,20,0,9.0,0.05
997,400,1,1,4,1,0,10,0,-28.1,0.05
998,400,0,0,1,1,0,10,0,-41.7,0.05
999,400,1,1,2,1,0,13,0,-35.5,0.05
1000,400,2,2,2,1,0,11,0,-18.9,0.05
1001,400,1,1,3,1,0,14,0,-28.7,0.05
1002,400,1,1,2,3,0,8,0,-17.4,0.05
1003,400,1,1,7,2,0,17,0,-31.1,0.05
1004,400,2,2,3,2,0,10,0,-10.0,0.05
1005,400,0,0,0,0,0,13,0,-43.7,0.05
1006,224,0,0,3,1,0,6,1,-74.4,0.05
1007,311,0,0,5,3,0,16,1,-96.3,0.05
1008,400,0,0,0,0,0,10,0,-28.3,0.05
1009,400,0,0,1,1,0,21,0,-74.7,0.05
1010,198,0,0,8,2,0,9,1,-73.0,0.05
1011,400,0,0,0,0,0,13,0,-53.6,0.05
1012,400,5,5,7,2,0,10,0,0.6,0.05
1013,207,0,0,4,1,0,4,1,-76.0,0.05
1014,400,0,0,0,0,0,14,0,-62.1,0.05
1015,400,0,0,0,0,0,12,0,-34.3,0.05
1016,400,0,0,0,0,0,10,0,-35.0,0.05
1017,400,1,1,3,2,0,16,0,-41.6,0.05
1018,348,0,0,3,1,0,11,1,-105.2,0.05
1019,400,0,0,3,1,0,7,0,-26.7,0.05
1020,212,0,0,3,2,0,9,1,-71.8,0.05
1021,34,0,0,3,1,0,4,1,-67.9,0.05
